Time,Date,Collection,Latitude,Longitude,Unit,Operator,Technology,Data Technology,Data Technology Summary,Host,Protocol,Number Sub Tests,Bytes Transferred,IP Throughput,IP Sustainable Throughput,Duration,Sustainable Duration,Ramp-up Duration,Round Trip Time,Sustainable Bytes Transferred,IP Sustainable Throughput Points,Test Type,Direction,Test Status
2025-02-25 22:18:28.571,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19311700,-94.17402000,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,101081396,36.831,88715.556,9.971,8.591,1277.000,38,95269418,277.651,Capacity,Downlink,Completed
2025-02-25 22:18:44.107,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19348500,-94.17258800,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,49319936,29176.128,29528.223,10.375,10.143,78.000,44,37438096,318.262,Capacity,Uplink,Completed
2025-02-25 22:19:08.879,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447700,-94.17388200,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,107384576,36.583,91458.957,9.898,8.490,1293.000,40,97060818,282.904,Capacity,Downlink,Completed
2025-02-25 22:19:08.879,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447700,-94.17388200,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,107384576,36.583,91458.957,9.898,8.490,1293.000,40,97060818,282.904,Capacity,Downlink,Completed
2025-02-25 22:19:24.566,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448400,-94.17410600,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,32301056,17367.215,17580.763,10.456,10.208,108.000,43,22433054,246.051,Capacity,Uplink,Completed
2025-02-25 22:19:49.470,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19324500,-94.17439300,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,86043008,26.222,71244.053,10.080,9.694,298.000,39,86329981,241.454,Capacity,Downlink,Completed
2025-02-25 22:19:49.470,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19324500,-94.17439300,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,86043008,26.222,71244.053,10.080,9.694,298.000,39,86329981,241.454,Capacity,Downlink,Completed
2025-02-25 22:20:05.012,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19326300,-94.17592900,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,39780352,22268.489,22747.834,10.372,10.104,121.000,53,28730514,281.008,Capacity,Uplink,Completed
2025-02-25 22:20:29.923,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19339600,-94.17952500,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,61286464,32.842,55150.400,9.933,6.530,3293.000,41,45016514,202.981,Capacity,Downlink,Completed
2025-02-25 22:20:29.923,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19339600,-94.17952500,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,61286464,32.842,55150.400,9.933,6.530,3293.000,41,45016514,202.981,Capacity,Downlink,Completed
2025-02-25 22:20:45.509,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19344600,-94.18172800,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,49754112,29811.111,31370.035,10.342,8.090,2105.000,45,31722948,327.140,Capacity,Uplink,Completed
2025-02-25 22:21:10.390,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19430200,-94.18315100,QualiPoc_083101,AT&T,LTE,LTE,LTE,github.com,HTTPS,10,94904989,36.759,80945.668,10.027,8.670,1275.000,33,87724868,262.171,Capacity,Downlink,Completed
2025-02-25 22:21:25.909,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19466600,-94.18396800,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,52670464,33076.421,33652.507,10.327,10.092,103.000,38,42452638,337.547,Capacity,Uplink,Completed
2025-02-26 09:40:53.262,2025-02-26,Day3_ATT-NH-IN-L1,36.19628900,-94.18374900,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,48293223,36.246,45348.077,9.851,7.826,1544.000,151,44361756,176.420,Capacity,Downlink,Completed
2025-02-26 09:40:53.262,2025-02-26,Day3_ATT-NH-IN-L1,36.19628900,-94.18374900,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,48293223,36.246,45348.077,9.851,7.826,1544.000,151,44361756,176.420,Capacity,Downlink,Completed
2025-02-26 09:40:59.415,2025-02-26,Day3_ATT-NH-IN-L1,36.19628800,-94.18374900,QualiPoc_083101,AT&T,LTE,LTE CA,LTE CA,httpbin.org,HTTPS,10,4145152,,,0.815,,,,,,Capacity,Uplink,Failed
2025-02-26 09:41:24.548,2025-02-26,Day3_ATT-NH-IN-L1,36.19628700,-94.18375200,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,29092152,36.814,26763.909,9.821,8.584,903.000,148,28717674,117.150,Capacity,Downlink,Completed
2025-02-26 09:41:24.548,2025-02-26,Day3_ATT-NH-IN-L1,36.19628700,-94.18375200,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,29092152,36.814,26763.909,9.821,8.584,903.000,148,28717674,117.150,Capacity,Downlink,Completed
2025-02-26 09:41:40.480,2025-02-26,Day3_ATT-NH-IN-L1,36.19628700,-94.18375400,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,40431616,24875.125,25699.260,10.778,9.075,1340.000,151,29152598,298.214,Capacity,Uplink,Completed
2025-02-26 09:41:40.480,2025-02-26,Day3_ATT-NH-IN-L1,36.19628700,-94.18375400,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,40431616,24875.125,25699.260,10.778,9.075,1340.000,151,29152598,298.214,Capacity,Uplink,Completed
2025-02-26 09:42:05.877,2025-02-26,Day3_ATT-NH-IN-L1,36.19628500,-94.18375700,QualiPoc_083101,AT&T,LTE,LTE CA,LTE CA,github.com,HTTPS,10,24363324,36.058,22076.484,9.893,8.858,733.000,156,24444187,99.798,Capacity,Downlink,Completed
2025-02-26 09:42:22.081,2025-02-26,Day3_ATT-NH-IN-L1,36.19628400,-94.18375800,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,40071168,24947.127,25787.094,10.764,9.051,1361.000,145,29174874,298.700,Capacity,Uplink,Completed
2025-02-26 09:42:47.531,2025-02-26,Day3_ATT-NH-IN-L1,36.19628200,-94.18376000,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,32886332,36.550,29896.216,9.855,8.826,676.000,166,32983000,128.132,Capacity,Downlink,Completed
2025-02-26 09:42:47.531,2025-02-26,Day3_ATT-NH-IN-L1,36.19628200,-94.18376000,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,32886332,36.550,29896.216,9.855,8.826,676.000,166,32983000,128.132,Capacity,Downlink,Completed
2025-02-26 09:43:03.463,2025-02-26,Day3_ATT-NH-IN-L1,36.19628100,-94.18376200,QualiPoc_083101,AT&T,LTE,LTE CA,LTE CA,httpbin.org,HTTPS,10,41291776,24987.723,25977.129,10.786,9.103,1312.000,161,29558726,299.749,Capacity,Uplink,Completed
2025-02-26 09:43:28.686,2025-02-26,Day3_ATT-NH-IN-L1,36.19628000,-94.18376400,QualiPoc_083101,AT&T,LTE,LTE CA,LTE CA,github.com,HTTPS,10,20685453,36.046,18801.544,9.829,8.633,892.000,154,20289216,86.951,Capacity,Downlink,Completed
2025-02-26 09:43:44.811,2025-02-26,Day3_ATT-NH-IN-L1,36.19627900,-94.18376500,QualiPoc_083101,AT&T,LTE,LTE CA,LTE CA,httpbin.org,HTTPS,10,40214528,24698.619,25691.837,10.782,9.221,1202.000,153,29613054,298.172,Capacity,Uplink,Completed
2025-02-26 09:44:09.906,2025-02-26,Day3_ATT-NH-IN-L1,36.19627800,-94.18376800,QualiPoc_083101,AT&T,LTE,LTE CA,LTE CA,github.com,HTTPS,10,24934362,36.820,23165.515,9.606,8.592,690.000,145,24879763,103.934,Capacity,Downlink,Completed
2025-02-26 09:44:25.921,2025-02-26,Day3_ATT-NH-IN-L1,36.19627800,-94.18376800,QualiPoc_083101,AT&T,LTE,LTE CA,LTE CA,httpbin.org,HTTPS,10,40968192,24873.074,25858.588,10.843,9.157,1316.000,159,29598386,299.096,Capacity,Uplink,Completed
2025-02-26 09:44:51.361,2025-02-26,Day3_ATT-NH-IN-L1,36.19627200,-94.18377700,QualiPoc_083101,AT&T,LTE,LTE CA,LTE CA,github.com,HTTPS,10,20625933,36.814,18814.874,9.749,8.798,632.000,146,20691658,87.005,Capacity,Downlink,Completed
2025-02-26 09:45:07.451,2025-02-26,Day3_ATT-NH-IN-L1,36.19627600,-94.18377700,QualiPoc_083101,AT&T,LTE,LTE CA,LTE CA,httpbin.org,HTTPS,10,40103936,24425.746,25457.220,10.778,9.235,1185.000,149,29387178,296.865,Capacity,Uplink,Completed
2025-02-26 09:49:49.746,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626700,-94.18379700,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,48953084,36.122,42972.655,9.962,8.891,875.000,50,47758734,169.554,Capacity,Downlink,Completed
2025-02-26 09:49:49.746,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626700,-94.18379700,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,48953084,36.122,42972.655,9.962,8.891,875.000,50,47758734,169.554,Capacity,Downlink,Completed
2025-02-26 09:50:05.379,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626600,-94.18379800,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,13922304,4883.629,5058.657,10.406,10.069,145.000,58,6366952,111.081,Capacity,Uplink,Completed
2025-02-26 09:50:30.308,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626500,-94.18379900,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,35971102,36.494,29712.164,9.985,7.622,2241.000,48,28308264,127.499,Capacity,Downlink,Completed
2025-02-26 09:50:30.308,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626500,-94.18379900,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,35971102,36.494,29712.164,9.985,7.622,2241.000,48,28308264,127.499,Capacity,Downlink,Completed
2025-02-26 09:50:45.935,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626500,-94.18380000,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,13778944,4738.113,4899.055,10.484,10.109,189.000,55,6190568,108.460,Capacity,Uplink,Completed
2025-02-26 09:50:45.935,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626500,-94.18380000,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,13778944,4738.113,4899.055,10.484,10.109,189.000,55,6190568,108.460,Capacity,Uplink,Completed
2025-02-26 09:51:10.886,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626500,-94.18380100,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,30208904,36.821,27603.844,9.943,8.538,1297.000,43,29460203,120.140,Capacity,Downlink,Completed
2025-02-26 09:51:10.886,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626500,-94.18380100,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,30208904,36.821,27603.844,9.943,8.538,1297.000,43,29460203,120.140,Capacity,Downlink,Completed
2025-02-26 09:51:26.522,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626500,-94.18380200,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,13787136,4688.509,4831.665,10.347,9.074,1117.000,48,5480316,107.341,Capacity,Uplink,Completed
2025-02-26 09:51:51.345,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626400,-94.18380400,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,44143582,36.485,44651.640,9.947,6.349,3338.000,95,35436658,174.425,Capacity,Downlink,Completed
2025-02-26 09:51:51.345,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626400,-94.18380400,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,44143582,36.485,44651.640,9.947,6.349,3338.000,95,35436658,174.425,Capacity,Downlink,Completed
2025-02-26 09:52:06.941,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626400,-94.18380500,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,13864960,4906.784,5014.335,10.440,10.158,109.000,55,6366952,110.357,Capacity,Uplink,Completed
2025-02-26 09:52:06.941,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626400,-94.18380500,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,13864960,4906.784,5014.335,10.440,10.158,109.000,55,6366952,110.357,Capacity,Uplink,Completed
2025-02-26 09:52:31.748,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,44829632,36.442,39799.892,9.878,8.432,1333.000,48,41949086,160.092,Capacity,Downlink,Completed
2025-02-26 09:52:31.748,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,44829632,36.442,39799.892,9.878,8.432,1333.000,48,41949086,160.092,Capacity,Downlink,Completed
2025-02-26 09:52:47.578,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,15646720,6107.293,6195.608,10.610,10.239,196.000,49,7929604,128.688,Capacity,Uplink,Completed
2025-02-26 09:52:47.578,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,15646720,6107.293,6195.608,10.610,10.239,196.000,49,7929604,128.688,Capacity,Uplink,Completed
2025-02-26 09:53:12.401,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,29292540,32.076,29536.148,9.988,7.545,2329.000,47,27856280,126.893,Capacity,Downlink,Completed
2025-02-26 09:53:12.401,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,29292540,32.076,29536.148,9.988,7.545,2329.000,47,27856280,126.893,Capacity,Downlink,Completed
2025-02-26 09:53:27.989,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,17416192,7306.704,7467.812,10.435,10.120,128.000,78,9446782,146.481,Capacity,Uplink,Completed
2025-02-26 09:53:52.858,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,43560512,33.323,41058.015,9.965,5.512,4325.000,45,28288972,163.885,Capacity,Downlink,Completed
2025-02-26 09:53:52.858,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,43560512,33.323,41058.015,9.965,5.512,4325.000,45,28288972,163.885,Capacity,Downlink,Completed
2025-02-26 09:54:08.533,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,15994880,6153.594,6277.448,10.415,10.102,157.000,43,7926848,129.889,Capacity,Uplink,Completed
2025-02-26 09:54:08.533,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,15994880,6153.594,6277.448,10.415,10.102,157.000,43,7926848,129.889,Capacity,Uplink,Completed
2025-02-26 09:54:33.444,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,58210560,36.436,60889.519,9.873,6.443,3315.000,45,49038896,217.361,Capacity,Downlink,Completed
2025-02-26 09:54:33.444,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,58210560,36.436,60889.519,9.873,6.443,3315.000,45,49038896,217.361,Capacity,Downlink,Completed
2025-02-26 09:54:49.164,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,13938688,4673.265,4832.802,10.397,10.113,104.000,63,6109266,107.360,Capacity,Uplink,Completed
2025-02-26 09:54:49.164,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,13938688,4673.265,4832.802,10.397,10.113,104.000,63,6109266,107.360,Capacity,Uplink,Completed
2025-02-26 09:55:13.896,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,83348253,36.820,74070.799,9.900,7.439,2294.000,49,68876584,247.662,Capacity,Downlink,Completed
2025-02-26 09:55:13.896,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,83348253,36.820,74070.799,9.900,7.439,2294.000,49,68876584,247.662,Capacity,Downlink,Completed
2025-02-26 09:55:29.601,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,17195008,6166.822,6326.510,10.450,10.177,120.000,47,8048112,130.605,Capacity,Uplink,Completed
2025-02-26 09:55:29.601,2025-02-26,Day3_ATT-MNO-DEF-IN-L1,36.19626300,-94.18380600,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,17195008,6166.822,6326.510,10.450,10.177,120.000,47,8048112,130.605,Capacity,Uplink,Completed
2025-02-26 10:01:26.959,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19588200,-94.18351400,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,26220348,36.742,26410.279,9.906,5.403,4280.000,44,17836842,115.880,Capacity,Downlink,Completed
2025-02-26 10:01:26.959,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19588200,-94.18351400,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,26220348,36.742,26410.279,9.906,5.403,4280.000,44,17836842,115.880,Capacity,Downlink,Completed
2025-02-26 10:01:42.682,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19588000,-94.18351400,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,10661888,2229.052,2418.708,10.464,10.216,91.000,47,3088690,61.642,Capacity,Uplink,Completed
2025-02-26 10:01:42.682,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19588000,-94.18351400,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,10661888,2229.052,2418.708,10.464,10.216,91.000,47,3088690,61.642,Capacity,Uplink,Completed
2025-02-26 10:02:07.531,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19587600,-94.18351100,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,21830780,36.758,18784.843,9.941,8.537,1289.000,44,20045776,86.884,Capacity,Downlink,Completed
2025-02-26 10:02:07.531,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19587600,-94.18351100,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,21830780,36.758,18784.843,9.941,8.537,1289.000,44,20045776,86.884,Capacity,Downlink,Completed
2025-02-26 10:02:23.104,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19587400,-94.18351000,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,10276864,2936.910,3080.850,10.423,10.114,128.000,66,3894964,75.425,Capacity,Uplink,Completed
2025-02-26 10:02:47.950,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19587100,-94.18350800,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,62743936,36.802,54248.010,9.860,8.445,1299.000,49,57265556,200.645,Capacity,Downlink,Completed
2025-02-26 10:02:47.950,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19587100,-94.18350800,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,62743936,36.802,54248.010,9.860,8.445,1299.000,49,57265556,200.645,Capacity,Downlink,Completed
2025-02-26 10:03:03.601,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19587000,-94.18350600,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,12148736,2812.221,3034.767,10.396,10.111,128.000,43,3835566,74.500,Capacity,Uplink,Completed
2025-02-26 10:03:28.326,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586800,-94.18350300,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,60638941,36.819,53991.892,9.895,7.544,2210.000,52,50914354,199.979,Capacity,Downlink,Completed
2025-02-26 10:03:28.326,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586800,-94.18350300,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,60638941,36.819,53991.892,9.895,7.544,2210.000,52,50914354,199.979,Capacity,Downlink,Completed
2025-02-26 10:03:43.951,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586800,-94.18350300,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,10276864,1713.130,1860.325,10.479,10.195,112.000,59,2370752,49.103,Capacity,Uplink,Completed
2025-02-26 10:03:43.951,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586800,-94.18350300,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,10276864,1713.130,1860.325,10.479,10.195,112.000,59,2370752,49.103,Capacity,Uplink,Completed
2025-02-26 10:04:08.867,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586600,-94.18350000,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,69702685,25.166,62020.274,9.978,8.592,1287.000,44,66609774,220.103,Capacity,Downlink,Completed
2025-02-26 10:04:08.867,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586600,-94.18350000,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,69702685,25.166,62020.274,9.978,8.592,1287.000,44,66609774,220.103,Capacity,Downlink,Completed
2025-02-26 10:04:24.624,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586600,-94.18349900,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,10285056,2127.633,2283.319,10.403,10.141,113.000,45,2894392,58.684,Capacity,Uplink,Completed
2025-02-26 10:04:24.624,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586600,-94.18349900,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,10285056,2127.633,2283.319,10.403,10.141,113.000,45,2894392,58.684,Capacity,Uplink,Completed
2025-02-26 10:04:49.690,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586500,-94.18349900,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,36536525,34.299,30331.293,10.091,9.681,296.000,60,36704656,129.622,Capacity,Downlink,Completed
2025-02-26 10:04:49.690,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586500,-94.18349900,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,36536525,34.299,30331.293,10.091,9.681,296.000,60,36704656,129.622,Capacity,Downlink,Completed
2025-02-26 10:05:05.273,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586500,-94.18349900,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,10285056,2127.330,2231.675,10.424,9.135,1106.000,72,2548294,57.542,Capacity,Uplink,Completed
2025-02-26 10:05:30.107,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586500,-94.18349900,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,73186816,33.134,64679.047,9.955,8.541,1301.000,50,69052968,226.439,Capacity,Downlink,Completed
2025-02-26 10:05:30.107,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586500,-94.18349900,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,73186816,33.134,64679.047,9.955,8.541,1301.000,50,69052968,226.439,Capacity,Downlink,Completed
2025-02-26 10:05:45.830,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586500,-94.18349900,QualiPoc_083101,AT&T,LTE,LTE,LTE,httpbin.org,HTTPS,10,10293248,2095.663,2294.549,10.396,10.103,138.000,46,2897728,58.931,Capacity,Uplink,Completed
2025-02-26 10:06:10.649,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586500,-94.18349900,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,63831133,33.386,54245.068,9.940,8.530,1297.000,44,57838804,200.638,Capacity,Downlink,Completed
2025-02-26 10:06:10.649,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586500,-94.18349900,QualiPoc_083101,AT&T,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,63831133,33.386,54245.068,9.940,8.530,1297.000,44,57838804,200.638,Capacity,Downlink,Completed
2025-02-26 10:06:26.222,2025-02-26,Day3_ATT-MNO-DEF-IN-L2,36.19586500,-94.18349900,QualiPoc_083101,AT&T,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,10285056,1995.169,2185.469,10.423,10.110,136.000,62,2761886,56.514,Capacity,Uplink,Completed
