Time,Date,Collection,Latitude,Longitude,Operator,Data Technology,Data Technology Reporting,RAN Configuration,DL Carriers,DL Bandwidth Aggregated,5G NR Net PDSCH Throughput,PDSCH BLER,Avg PDSCH TB Size,Num PDSCH TBs,Avg Num PDSCH RBs per Slot,Num PDSCH RBs,Avg Num PDSCH REs per TB,Num PDSCH REs,MCS,Avg PDSCH Code Rate,PDSCH SCS,Num PDSCH Slots,PDSCH ReTx = 1,PDSCH ReTx = 2,PDSCH ReTx >= 3,Max PDSCH Layers,Avg PDSCH Layers,Test Name,Direction,Test Status
2025-02-25 22:02:11.451,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19435000,-94.18534700,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,283899.84,0.116000004,9319.6,2248,146,327145,22411,50380330,13,0.4675,30,2248,266,0,0,7,1.4,Capacity,Downlink,Completed
2025-02-25 22:02:11.953,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19435000,-94.18534700,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,349960.576,0.113000005,11492.2,2239,153,341892,23516,52651368,14,0.4857,30,2239,226,12,0,8,1.4,Capacity,Downlink,Completed
2025-02-25 22:02:12.450,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19427500,-94.18535600,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,342541.984,0.118,11373.5,2244,149,334953,22987,51582762,13.5,0.4707,30,2244,242,10,0,8,1.6,Capacity,Downlink,Completed
2025-02-25 22:02:12.954,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19427500,-94.18535600,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,280082.72,0.122,9288.9,2272,138,313186,21228,48230644,11.6,0.4396,30,2272,270,6,0,8,1.8,Capacity,Downlink,Completed
2025-02-25 22:02:13.455,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19418800,-94.18535100,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,174280.208,0.11,6402.2,2085,122,255268,18854,39311272,11.9,0.4298,30,2085,202,6,3,8,1.8,Capacity,Downlink,Completed
2025-02-25 22:02:18.915,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19374500,-94.18540000,T-Mobile,5G NR,5G NR,5G SA,1,225,2.048,0,76,2,16,32,2464,4928,0,0.082399994,30,2,0,0,0,2,1.5,Capacity,Uplink,Completed
2025-02-25 22:02:19.411,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19372000,-94.18540400,T-Mobile,5G NR,5G NR,5G SA,1,225,1236.848,0.086,1321.4,93,36,3347,5542,515438,5.2,0.2307,30,93,8,0,0,2,1.5,Capacity,Uplink,Completed
2025-02-25 22:02:19.911,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19372000,-94.18540400,T-Mobile,5G NR,5G NR,5G SA,1,225,564.128,0.0069999998,237.2,149,18,2708,2799,417032,2.1,0.2244,30,149,1,0,0,2,1.7,Capacity,Uplink,Completed
2025-02-25 22:02:20.411,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19369100,-94.18540100,T-Mobile,5G NR,5G NR,5G SA,1,225,640.112,0.005,204.1,197,16,3065,2396,472010,2.8,0.2593,30,197,1,0,0,2,1.4,Capacity,Uplink,Completed
2025-02-25 22:02:20.911,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19369100,-94.18540100,T-Mobile,5G NR,5G NR,5G SA,1,225,475.832,0,159,187,16,3028,2494,466312,0.7,0.1419,30,187,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 22:02:21.411,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19366900,-94.18540200,T-Mobile,5G NR,5G NR,5G SA,1,225,361.232,0,146.6,154,17,2550,2550,392700,1.7,0.20709999,30,154,0,0,0,2,1.3,Capacity,Uplink,Completed
2025-02-25 22:02:21.911,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19366900,-94.18540200,T-Mobile,5G NR,5G NR,5G SA,1,225,447.968,0,158.2,177,18,3139,2731,483406,1.4,0.1988,30,177,0,0,0,2,1.4,Capacity,Uplink,Completed
2025-02-25 22:02:22.415,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19365000,-94.18540500,T-Mobile,5G NR,5G NR,5G SA,1,225,523.256,0,169.1,195,16,3060,2417,471240,2.5,0.2752,30,195,0,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:02:22.915,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19365000,-94.18540500,T-Mobile,5G NR,5G NR,5G SA,1,225,325.6,0.021,147.2,141,16,2247,2454,346038,1.5,0.16770001,30,141,3,0,0,2,1.6,Capacity,Uplink,Completed
2025-02-25 22:02:23.411,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19363200,-94.18540800,T-Mobile,5G NR,5G NR,5G SA,1,225,230.136,0.045,130.3,111,15,1611,2235,248094,2.8,0.1877,30,111,5,0,0,2,1.5,Capacity,Uplink,Completed
2025-02-25 22:02:23.911,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19363200,-94.18540800,T-Mobile,5G NR,5G NR,5G SA,1,225,261.696,0,141,116,16,1826,2424,281204,1.5,0.19600001,30,116,0,0,0,2,1.4,Capacity,Uplink,Completed
2025-02-25 22:02:24.411,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19360700,-94.18541200,T-Mobile,5G NR,5G NR,5G SA,1,225,313.728,0,163.4,120,16,1968,2526,303072,2.1,0.2535,30,120,0,0,0,2,1,Capacity,Uplink,Completed
2025-02-25 22:02:24.911,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19360700,-94.18541200,T-Mobile,5G NR,5G NR,5G SA,1,225,421.384,0.012999999,179,150,17,2564,2632,394856,1.9,0.2225,30,150,2,0,0,2,1.3,Capacity,Uplink,Completed
2025-02-25 22:02:25.411,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19359000,-94.18541600,T-Mobile,5G NR,5G NR,5G SA,1,225,288.416,0,163.9,110,16,1810,2534,278740,0.6,0.1336,30,110,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 22:02:25.911,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19359000,-94.18541600,T-Mobile,5G NR,5G NR,5G SA,1,225,368,0.02,155.3,149,13,1949,2014,300146,1.9,0.1907,30,149,3,0,0,2,2,Capacity,Uplink,Completed
2025-02-25 22:02:26.411,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19357300,-94.18542000,T-Mobile,5G NR,5G NR,5G SA,1,225,387.552,0.02,160.1,152,16,2507,2540,386078,1.8,0.1659,30,152,3,0,0,2,1.8,Capacity,Uplink,Completed
2025-02-25 22:02:26.915,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19357300,-94.18542000,T-Mobile,5G NR,5G NR,5G SA,1,225,338.776,0.068,158,146,16,2293,2419,353122,3.5,0.2602,30,146,10,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:02:27.415,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354800,-94.18542600,T-Mobile,5G NR,5G NR,5G SA,1,225,190.592,0,140.1,85,16,1345,2437,207130,2,0.2325,30,85,0,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:02:27.911,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19353300,-94.18543400,T-Mobile,5G NR,5G NR,5G SA,1,225,186.152,0,146.3,80,16,1250,2406,192500,2.1,0.2467,30,80,0,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:02:28.403,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19351700,-94.18544200,T-Mobile,5G NR,5G NR,5G SA,1,225,252.216,0.03,159.4,100,16,1586,2442,244244,2.6,0.2629,30,100,3,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:02:28.907,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19351700,-94.18544200,T-Mobile,5G NR,5G NR,5G SA,1,225,191.464,0,152.7,79,16,1249,2435,192346,2.1,0.2525,30,79,0,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:02:34.520,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19348300,-94.18591700,T-Mobile,5G NR,5G NR,5G SA,1,15,0.344,0,30,1,8,8,1232,1232,0,0.097399995,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 22:02:34.548,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19348300,-94.18591700,T-Mobile,5G NR,5G NR,5G SA,1,15,30.264,0,106,1,8,8,1232,1232,3,0.3442,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 22:02:35.537,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19349000,-94.18604600,T-Mobile,5G NR,5G NR,5G SA,1,15,0.512,0,63,1,8,8,1232,1232,0,0.102299996,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 22:02:35.565,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19349000,-94.18604600,T-Mobile,5G NR,5G NR,5G SA,1,15,35.12,0,123,1,16,16,2464,2464,0,0.0998,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 22:02:36.422,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19350100,-94.18618300,T-Mobile,5G NR,5G NR,5G SA,1,15,0.072,0,8,1,11,11,1694,1694,0,0.0189,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 22:02:36.570,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19350100,-94.18618300,T-Mobile,5G NR,5G NR,5G SA,1,15,11.624,0,107.5,2,8,15,1155,2310,1,0.1808,15,2,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 22:02:37.536,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19351000,-94.18632100,T-Mobile,5G NR,5G NR,5G SA,1,15,0.52,0,63,1,8,8,1232,1232,0,0.102299996,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 22:02:37.560,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19351000,-94.18632100,T-Mobile,5G NR,5G NR,5G SA,1,15,33.656,0,101,1,8,8,1232,1232,1,0.16399999,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 22:02:38.536,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19351300,-94.18646900,T-Mobile,5G NR,5G NR,5G SA,1,15,0.248,0,30,1,8,8,1232,1232,0,0.097399995,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 22:02:38.840,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19351600,-94.18654400,T-Mobile,5G NR,5G NR,5G SA,1,15,3.264,0,62,2,10,19,1463,2926,1.5,0.19780001,15,2,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 22:02:39.535,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19351900,-94.18661900,T-Mobile,5G NR,5G NR,5G SA,1,15,0.344,0,30,1,8,8,1232,1232,0,0.097399995,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 22:02:39.567,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19351900,-94.18661900,T-Mobile,5G NR,5G NR,5G SA,1,15,33.992,0.333,80.7,3,8,23,1181,3542,10.3,0.2208,15,3,1,0,0,1,1,Ping,Mixed,Completed
2025-02-25 22:02:40.116,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19352100,-94.18669400,T-Mobile,5G NR,5G NR,5G SA,1,15,0.92,0,63,1,16,16,2464,2464,0,0.102299996,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 22:02:40.575,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19352300,-94.18677000,T-Mobile,5G NR,5G NR,5G SA,1,15,32.816,0,117.7,16,29,467,4495,71918,0.2,0.0991,15,16,0,0,0,2,1.3,Ping,Mixed,Completed
2025-02-25 22:02:40.663,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19352300,-94.18677000,T-Mobile,5G NR,5G NR,5G SA,1,15,10.36,0,57,2,8,16,1232,2464,0,0.0925,15,2,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 22:02:41.332,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19352600,-94.18692600,T-Mobile,5G NR,5G NR,5G SA,1,15,1.544,0,129,1,34,34,5236,5236,1,0.098500006,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 22:02:41.596,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19352600,-94.18692600,T-Mobile,5G NR,5G NR,5G SA,1,15,6.6,0,72.7,3,8,23,1181,3542,0.7,0.1269,15,3,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 22:02:42.540,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19353000,-94.18708300,T-Mobile,5G NR,5G NR,5G SA,1,15,0.376,0,44,1,7,7,1078,1078,0,0.081599995,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 22:02:42.860,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19353300,-94.18716300,T-Mobile,5G NR,5G NR,5G SA,1,15,5.6,0,74.7,3,8,23,1181,3542,0.7,0.1302,15,3,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 22:02:43.539,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19353600,-94.18724300,T-Mobile,5G NR,5G NR,5G SA,1,15,0.672,0,57,1,8,8,1232,1232,0,0.0925,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-25 22:02:44.015,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19353600,-94.18724300,T-Mobile,5G NR,5G NR,5G SA,1,15,663.656,0.37,1072.7,54,25,1360,3879,209440,11,0.4073,15,54,10,5,0,1,1,Capacity,Downlink,Completed
2025-02-25 22:02:44.519,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354100,-94.18740800,T-Mobile,5G NR,5G NR,5G SA,1,215,1799.872,0.035,691.4,198,37,7392,5749,1138368,3.1,0.22549999,15,198,3,0,0,2,1.6,Capacity,Downlink,Completed
2025-02-25 22:02:44.755,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19353900,-94.18749300,T-Mobile,5G NR CA,5G NR CA,5G SA,2,215,16778.976,0.076,2592,210,54,11307,8292,1741278,7.2,0.3712,15,210,20,0,0,3,2,Capacity,Downlink,Completed
2025-02-25 22:02:44.847,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19353900,-94.18749300,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,20913.992,0.046,1740,151,54,8173,8335,1258642,5.3,0.32099998,30,151,7,0,0,7,1.7,Capacity,Downlink,Completed
2025-02-25 22:02:45.347,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19353600,-94.18757800,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,74280.8,0.106000006,2978.7,1801,72,129066,11036,19876164,6.9,0.3664,30,1801,177,4,0,11,2.2,Capacity,Downlink,Completed
2025-02-25 22:02:45.847,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19353600,-94.18757800,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,113793.28,0.124,4017.9,2110,86,180527,13176,27801158,8.7,0.3994,30,2110,226,18,1,11,2.2,Capacity,Downlink,Completed
2025-02-25 22:02:46.348,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354100,-94.18774400,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,138619.856,0.107,4927.5,2029,95,193202,14664,29753108,11.4,0.4591,30,2029,204,2,0,8,1.6,Capacity,Downlink,Completed
2025-02-25 22:02:46.850,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354100,-94.18774400,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,174146.912,0.115,6045.1,2102,93,195767,14343,30148118,13.6,0.48520002,30,2102,238,4,1,8,1.6,Capacity,Downlink,Completed
2025-02-25 22:02:47.351,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354500,-94.18791400,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,191187.12,0.127,6883.1,2040,89,182338,13765,28080052,15.2,0.5543,30,2040,242,6,3,8,1.7,Capacity,Downlink,Completed
2025-02-25 22:02:47.760,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354600,-94.18800300,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,148816.464,0.107,6649.9,1623,100,162280,15398,24991120,14.2,0.5036,30,1623,165,3,0,6,1.3,Capacity,Downlink,Completed
2025-02-25 22:02:48.263,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354600,-94.18809200,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,252512.256,0.111999996,8627.3,2121,97,206649,15004,31823946,14,0.5101,30,2121,222,2,1,9,2,Capacity,Downlink,Completed
2025-02-25 22:02:48.764,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354800,-94.18817200,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,354475.008,0.124,13082.5,2012,119,239308,18317,36853432,16.7,0.5683,30,2012,248,2,0,9,1.9,Capacity,Downlink,Completed
2025-02-25 22:02:49.266,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354900,-94.18825300,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,330963.744,0.127,11383.8,2147,101,216202,15508,33295108,18.1,0.5737,30,2147,267,2,0,7,1.7,Capacity,Downlink,Completed
2025-02-25 22:02:49.769,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354900,-94.18833500,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,70927.352,0.103,11324.9,474,174,82340,26752,12680360,15.2,0.48099998,30,474,51,1,0,7,1.2,Capacity,Downlink,Completed
2025-02-25 22:02:49.805,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354900,-94.18833500,T-Mobile,5G NR CA,5G NR CA,5G SA,2,215,10397.304,0.17,18950.1,47,221,10377,34001,1598058,11.9,0.4332,30,47,4,0,0,3,2,Capacity,Downlink,Completed
2025-02-25 22:02:50.267,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354900,-94.18833500,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,239525.728,0.103999995,8986.9,1908,136,260022,20987,40043388,15.6,0.5152,30,1908,201,0,0,7,1.3,Capacity,Downlink,Completed
2025-02-25 22:02:50.767,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354900,-94.18841700,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,346991.872,0.101,11141.3,2192,139,304771,21412,46934734,18,0.5691,30,2192,219,0,0,6,1.4,Capacity,Downlink,Completed
2025-02-25 22:02:51.268,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354600,-94.18858100,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,409508.96,0.118999995,13146,2243,140,314159,21570,48380486,19.8,0.617,30,2243,268,0,0,6,1.4,Capacity,Downlink,Completed
2025-02-25 22:02:51.768,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354700,-94.18866500,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,376805.12,0.113000005,12046.7,2248,137,307734,21081,47391036,18.6,0.5808,30,2248,255,0,0,6,1.4,Capacity,Downlink,Completed
2025-02-25 22:02:52.267,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354800,-94.18874900,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,258864.352,0.125,8635.6,2199,122,269249,18856,41464346,15.4,0.5155,30,2199,273,2,0,7,1.5,Capacity,Downlink,Completed
2025-02-25 22:02:52.767,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354800,-94.18874900,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,227450.384,0.107,7488.1,2203,124,272639,19059,41986406,13.6,0.4936,30,2203,225,3,0,9,1.5,Capacity,Downlink,Completed
2025-02-25 22:02:53.267,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354900,-94.18892100,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,224498.352,0.108,7494.5,2239,118,264573,18198,40744242,12.6,0.4562,30,2239,242,1,0,9,2,Capacity,Downlink,Completed
2025-02-25 22:02:53.767,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19354900,-94.18892100,T-Mobile,5G NR CA,5G NR CA,5G SA,4,215,255500.448,0.111,8546.5,2237,126,281381,19371,43332674,13.3,0.47529998,30,2237,245,2,0,9,2,Capacity,Downlink,Completed
2025-02-25 22:02:59.702,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19357600,-94.18996000,T-Mobile,5G NR,5G NR,5G SA,1,215,1190.064,0.154,1809.5,52,49,2547,7543,392238,9.6,0.3413,30,52,8,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:00.238,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19358400,-94.19013500,T-Mobile,5G NR,5G NR,5G SA,1,215,83.752,0.029000001,162,35,15,540,2376,83160,3,0.19559999,30,35,1,0,0,4,1.3,Capacity,Uplink,Completed
2025-02-25 22:03:00.722,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19358500,-94.19022000,T-Mobile,5G NR,5G NR,5G SA,1,215,71.6,0,149.4,29,16,450,2390,69300,1.3,0.186,30,29,0,0,0,4,1.7,Capacity,Uplink,Completed
2025-02-25 22:03:01.234,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19358500,-94.19030500,T-Mobile,5G NR,5G NR,5G SA,1,215,59.24,0,70.8,55,17,917,2568,141218,1.5,0.12,30,55,0,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:01.738,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19358500,-94.19030500,T-Mobile,5G NR,5G NR,5G SA,1,215,57.504,0,88.8,42,21,887,3252,136598,2.4,0.1201,30,42,0,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:02.242,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19358800,-94.19047400,T-Mobile,5G NR,5G NR,5G SA,1,215,140.92,0.025999999,121.9,76,22,1654,3352,254716,1.1,0.161,30,76,2,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:02.746,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19359000,-94.19055600,T-Mobile,5G NR,5G NR,5G SA,1,215,133.208,0.0139999995,122.7,72,16,1125,2406,173250,3.6,0.22489999,30,72,1,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:03.242,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19359200,-94.19063800,T-Mobile,5G NR,5G NR,5G SA,1,215,123.248,0.017,135.1,58,16,918,2437,141372,1.9,0.218,30,58,1,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:03.742,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19359200,-94.19063800,T-Mobile,5G NR,5G NR,5G SA,1,215,112.128,0,122.1,59,15,900,2349,138600,2.8,0.2215,30,59,0,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:04.246,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19359500,-94.19080000,T-Mobile,5G NR,5G NR,5G SA,1,215,133.296,0,104.8,81,17,1382,2628,212828,1.6,0.17809999,30,81,0,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:04.746,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19359700,-94.19088100,T-Mobile,5G NR,5G NR,5G SA,1,215,146.784,0.06,121.4,84,16,1366,2504,210364,1.7,0.198,30,84,5,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:05.242,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19359900,-94.19096200,T-Mobile,5G NR,5G NR,5G SA,1,215,159.52,0.012,127.8,84,17,1411,2587,217294,2.8,0.20639999,30,84,1,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:05.746,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19360000,-94.19104000,T-Mobile,5G NR,5G NR,5G SA,1,215,196,0.031,137.3,98,18,1796,2822,276584,2.6,0.2132,30,98,3,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:06.266,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19360000,-94.19111800,T-Mobile,5G NR,5G NR,5G SA,1,215,137.736,0,112.8,83,21,1704,3162,262416,1.9,0.155,30,83,0,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:06.778,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19360000,-94.19111800,T-Mobile,5G NR,5G NR,5G SA,1,215,124.304,0.011,91,91,16,1424,2410,219296,2.8,0.1889,30,91,1,0,0,1,1,Capacity,Uplink,Completed
2025-02-25 22:03:07.282,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19360000,-94.19126700,T-Mobile,5G NR,5G NR,5G SA,1,215,135.416,0.012999999,122.6,75,15,1148,2357,176792,2.6,0.1834,30,75,1,0,0,2,1.3,Capacity,Uplink,Completed
2025-02-25 22:03:07.794,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19360100,-94.19133200,T-Mobile,5G NR,5G NR,5G SA,1,215,132.6,0.023,101.6,87,14,1192,2110,183568,2.1,0.1363,30,87,2,0,0,2,1.7,Capacity,Uplink,Completed
2025-02-25 22:03:08.302,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19360200,-94.19139700,T-Mobile,5G NR,5G NR,5G SA,1,215,117.96,0,128.8,59,16,929,2425,143066,2.4,0.19229999,30,59,0,0,0,2,1.2,Capacity,Uplink,Completed
2025-02-25 22:03:08.802,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19360300,-94.19145900,T-Mobile,5G NR,5G NR,5G SA,1,215,133.648,0,104,87,14,1247,2207,192038,2.4,0.1447,30,87,0,0,0,2,1.6,Capacity,Uplink,Completed
2025-02-25 22:03:09.314,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19360300,-94.19152200,T-Mobile,5G NR,5G NR,5G SA,1,215,139.648,0.025,126.7,80,15,1235,2377,190190,2.8,0.20459999,30,80,2,0,0,2,1.2,Capacity,Uplink,Completed
2025-02-25 22:03:09.818,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19360300,-94.19152200,T-Mobile,5G NR,5G NR,5G SA,1,215,123.56,0.0139999995,119.8,70,14,986,2169,151844,1.8,0.1328,30,70,1,0,0,2,1.7,Capacity,Uplink,Completed
2025-02-25 22:03:15.133,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19364800,-94.19194400,T-Mobile,5G NR,5G NR,5G SA,1,15,2.104,0,68,2,8,16,1232,2464,2,0.2208,15,2,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 22:03:15.185,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19367600,-94.19199500,T-Mobile,5G NR,5G NR,5G SA,1,15,6.16,0,40,1,8,8,1232,1232,1,0.1299,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 22:03:16.104,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19369600,-94.19202100,T-Mobile,5G NR,5G NR,5G SA,1,15,0.312,0,36,1,7,7,1078,1078,1,0.1336,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-25 22:03:16.129,2025-02-25,Day2-TMO-MNO-DEF-OUTER,36.19369600,-94.19202100,T-Mobile,5G NR,5G NR,5G SA,1,15,36.944,0,111,1,7,7,1078,1078,4,0.41189998,15,1,0,0,0,1,1,Ping,Mixed,Completed
