Time,Date,Collection,Latitude,Longitude,Operator,Data Technology,Data Technology Reporting,RAN Configuration,DL Carriers PDSCH,DL Bandwidth,LTE Net PDSCH Throughput,BLER,TB Size,Subframes,RBs,RB per Subframe,MCS,Modulation (Based on MCS),Max PDSCH Layers,Avg PDSCH Layers,1 Retransmission,2 Retransmissions,3 Retransmissions,Test Name,Direction,Test Status
2025-02-25 22:13:36.874,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19481300,-94.18388500,AT&T,LTE CA,LTE 4CCA,LTE,4,,41788.93,0.07,1241.4,1612,74768,114,12.1,64QAM,12,1.5,0.08181433,0.002967359,0,Capacity,Downlink,Completed
2025-02-25 22:13:37.374,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19482000,-94.18386900,AT&T,LTE CA,LTE 4CCA,LTE,3,,31318.951,0.065,1228.1,1114,49614,73,13.5,64QAM,5,1.6,0.06253653,0.0005844535,0.001168907,Capacity,Downlink,Completed
2025-02-25 22:13:37.881,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19482000,-94.18386900,AT&T,LTE CA,LTE 4CCA,LTE,3,,12156.872,0.069,827.3,698,20942,44,12.2,64QAM,5,1.5,0.06335282,0.0009746589,0.0048732944,Capacity,Downlink,Completed
2025-02-25 22:13:38.359,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19482100,-94.18384700,AT&T,LTE CA,LTE 4CCA,LTE,3,,10535.952,0.099,678.8,727,21262,51,11.1,64QAM,5,1.5,0.08781362,0.0017921147,0,Capacity,Downlink,Completed
2025-02-25 22:13:38.850,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19482100,-94.18384700,AT&T,LTE CA,LTE 4CCA,LTE,3,,16906.592,0.088999994,780.8,987,31395,54,12.5,64QAM,5,1.5,0.08716216,0.0047297296,0,Capacity,Downlink,Completed
2025-02-25 22:13:39.350,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19481400,-94.18382400,AT&T,LTE CA,LTE 4CCA,LTE,3,,30521.344,0.107,1176.9,1162,48502,78,13.6,64QAM,5,1.6,0.08532609,0.0054347827,0.0027173914,Capacity,Downlink,Completed
2025-02-25 22:13:39.851,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19481400,-94.18382400,AT&T,LTE CA,LTE 4CCA,LTE,3,,31688.217,0.067,1126.8,1234,53081,78,13.2,64QAM,5,1.5,0.06666667,0.0020671834,0.00051679584,Capacity,Downlink,Completed
2025-02-25 22:13:40.348,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19479200,-94.18380700,AT&T,LTE CA,LTE 4CCA,LTE,3,,27511.535,0.069,1341.8,919,37495,63,15.9,64QAM,5,1.5,0.07423905,0.0007423905,0,Capacity,Downlink,Completed
2025-02-25 22:13:40.797,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19479200,-94.18380700,AT&T,LTE CA,LTE 4CCA,LTE,3,,41217.887,0.056999996,1655.1,1052,46005,76,16.9,64QAM,5,1.6,0.05702281,0,0,Capacity,Downlink,Completed
2025-02-25 22:13:41.292,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19476400,-94.18379800,AT&T,LTE CA,LTE 4CCA,LTE,3,,41875.97,0.102,1752,1097,48373,73,16.4,64QAM,5,1.5,0.09371221,0,0,Capacity,Downlink,Completed
2025-02-25 22:13:41.787,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19475000,-94.18379400,AT&T,LTE CA,LTE 4CCA,LTE,3,,14473.888,0.088,837.1,913,32149,53,10.7,64QAM,5,1.4,0.09090909,0.00080450525,0,Capacity,Downlink,Completed
2025-02-25 22:13:42.276,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19473500,-94.18379100,AT&T,LTE CA,LTE 4CCA,LTE,3,,7132.152,0.159,596,605,13536,37,10.7,64QAM,7,1.4,0.14819136,0.0058343057,0.0023337223,Capacity,Downlink,Completed
2025-02-25 22:13:42.759,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19473500,-94.18379100,AT&T,LTE CA,LTE 4CCA,LTE,3,,5889.52,0.087,504.9,586,14493,35,9.7,16QAM,9,1.5,0.09189843,0.0012091899,0,Capacity,Downlink,Completed
2025-02-25 22:13:43.236,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19471200,-94.18378800,AT&T,LTE CA,LTE 4CCA,LTE,3,,19456.377,0.034,843.4,910,36864,65,13,64QAM,7,1.6,0.032927703,0.0007158196,0,Capacity,Downlink,Completed
2025-02-25 22:13:43.739,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19471200,-94.18378800,AT&T,LTE CA,LTE 4CCA,LTE,3,,18731.137,0.076,811.6,1010,32771,55,14.5,64QAM,5,1.5,0.06905537,0,0,Capacity,Downlink,Completed
2025-02-25 22:13:44.250,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19470000,-94.18378900,AT&T,LTE CA,LTE 4CCA,LTE,3,,38993.246,0.064,1354.1,1243,57646,82,17.4,64QAM,5,1.6,0.0644343,0.00152207,0,Capacity,Downlink,Completed
2025-02-25 22:13:44.749,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19470000,-94.18378900,AT&T,LTE CA,LTE 4CCA,LTE,3,,39599.39,0.086,1542.3,1135,47030,73,19,64QAM,9,1.6,0.08688147,0,0,Capacity,Downlink,Completed
2025-02-25 22:13:50.221,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19464600,-94.18391600,AT&T,LTE,LTE,LTE,1,10,15.904,0.25,115.1,10,78,4,6.6,QPSK,2,1.6,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:50.336,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19464600,-94.18391600,AT&T,LTE CA,LTE 3CCA,LTE,2,,885.784,0.091000006,300.8,24,552,13,5.8,QPSK,3,1.9,0.18181819,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:50.348,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19464600,-94.18391600,AT&T,LTE CA,LTE 3CCA,LTE,3,,7589.6,0.096999995,1059.3,24,1100,74,7.7,16QAM,4,1.3,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:50.821,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19464600,-94.18391600,AT&T,LTE CA,LTE 3CCA,LTE,3,,422.648,0.131,211,118,799,8,8,16QAM,6,1.2,0.10344828,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:51.264,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19464400,-94.18393200,AT&T,LTE,LTE,LTE,1,10,123.824,0.036,65.9,101,356,3,5,QPSK,4,1.1,0.036363635,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:51.835,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19464400,-94.18393200,AT&T,LTE,LTE,LTE,1,10,109.856,0.032,53.2,110,498,3,4.1,QPSK,2,1.4,0.044871796,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:52.321,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19463600,-94.18395600,AT&T,LTE,LTE,LTE,1,10,120.984,0.008,62.1,103,377,3,5.1,16QAM,4,1.2,0.008196721,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:52.847,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19463600,-94.18395600,AT&T,LTE,LTE,LTE,1,10,161.336,0.012999999,68.2,146,462,3,6,QPSK,2,1.1,0.006329114,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:53.321,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19461300,-94.18397800,AT&T,LTE,LTE,LTE,1,10,91.64,0.01,56.9,93,284,3,4.8,QPSK,2,1,0.010309278,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:53.821,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19459700,-94.18398400,AT&T,LTE,LTE,LTE,1,10,80.872,0,57.4,86,280,3,4.2,QPSK,2,1,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:54.272,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19458100,-94.18399000,AT&T,LTE,LTE,LTE,1,10,99.344,0.01,55.1,97,309,3,4.5,QPSK,2,1.1,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:54.788,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19458100,-94.18399000,AT&T,LTE,LTE,LTE,1,10,125.232,0.008,68.5,111,350,3,5.9,QPSK,2,1.1,0.008403362,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:55.239,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19454600,-94.18399900,AT&T,LTE,LTE,LTE,1,10,141.192,0.064,66.3,108,385,3,5.6,QPSK,2,1.2,0.032,0,0.008,Capacity,Uplink,Completed
2025-02-25 22:13:55.749,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19454600,-94.18399900,AT&T,LTE,LTE,LTE,1,10,273.112,0.040999997,94.6,178,608,3,8,QPSK,2,1.1,0.040609136,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:56.289,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19452100,-94.18400500,AT&T,LTE,LTE,LTE,1,10,239.064,0.02,83,167,638,3,6.7,QPSK,2,1.2,0.01980198,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:56.803,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19452100,-94.18400500,AT&T,LTE,LTE,LTE,1,10,163.24,0.012999999,70.1,139,466,3,5.7,QPSK,2,1.1,0.013157895,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:57.199,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19451100,-94.18400700,AT&T,LTE,LTE,LTE,1,10,160.112,0,61.4,110,361,3,5.3,QPSK,2,1.2,0,0,0.007751938,Capacity,Uplink,Completed
2025-02-25 22:13:57.721,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19451100,-94.18400700,AT&T,LTE,LTE,LTE,1,10,144.048,0.015,73,120,390,3,6.5,QPSK,2,1.1,0.015151516,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:58.156,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19450000,-94.18400800,AT&T,LTE,LTE,LTE,1,10,158.864,0.046,84,95,351,3,6.6,QPSK,2,1.1,0.027522936,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:58.705,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19450000,-94.18400800,AT&T,LTE,LTE,LTE,1,10,168.528,0.055,61.7,162,668,3,4.4,QPSK,4,1.3,0.04477612,0,0,Capacity,Uplink,Completed
2025-02-25 22:13:59.221,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448600,-94.18401700,AT&T,LTE,LTE,LTE,1,10,84.944,0,55.9,81,324,3,3.9,QPSK,2,1.2,0.030612245,0,0.010204081,Capacity,Uplink,Completed
2025-02-25 22:13:59.716,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448600,-94.18401700,AT&T,LTE,LTE,LTE,1,10,135.552,0.0069999998,60,140,430,3,4.8,QPSK,2,1,0.0070422534,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:00.194,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447400,-94.18403000,AT&T,LTE,LTE,LTE,1,10,154.976,0.054,76.3,126,395,3,6.4,QPSK,2,1,0.046153847,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:05.821,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447000,-94.18425100,AT&T,LTE,LTE,LTE,1,10,0.064,0,7,1,3,3,0,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:06.121,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447000,-94.18425100,AT&T,LTE,LTE,LTE,1,10,1.944,0,73,1,3,3,6,16QAM,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:07.021,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447800,-94.18434400,AT&T,LTE,LTE,LTE,1,10,0.808,0,45.5,2,6,3,3.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:07.621,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448100,-94.18437400,AT&T,LTE,LTE,LTE,1,10,0.096,0,7,1,6,6,1,QPSK,4,4,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:07.921,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448100,-94.18440800,AT&T,LTE,LTE,LTE,1,10,6.4,0,30,8,24,3,3.6,QPSK,4,3.3,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:08.224,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448100,-94.18444200,AT&T,LTE,LTE,LTE,1,10,0.368,0,7,2,6,3,0,QPSK,4,2.5,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:08.821,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448100,-94.18444200,AT&T,LTE,LTE,LTE,1,10,0.096,0,7,1,3,3,0,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:09.121,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448100,-94.18444200,AT&T,LTE,LTE,LTE,1,10,1.944,0,73,1,3,3,12,16QAM,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:10.021,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447900,-94.18455300,AT&T,LTE,LTE,LTE,1,10,0.728,0,41,2,7,4,4.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:10.921,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447900,-94.18459200,AT&T,LTE,LTE,LTE,1,10,0.728,0,41,2,9,4,3,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:11.221,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447700,-94.18466400,AT&T,LTE,LTE,LTE,1,10,15.68,0.083000004,69.1,11,75,6,2.9,QPSK,4,3.3,0.083333336,0,0,Ping,Mixed,Completed
2025-02-25 22:14:11.821,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447900,-94.18469900,AT&T,LTE,LTE,LTE,1,10,0.184,0,7,2,6,3,0,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:12.121,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447900,-94.18469900,AT&T,LTE,LTE,LTE,1,10,2.536,0,47.5,1,6,3,4,QPSK,2,2,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:12.739,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447900,-94.18476900,AT&T,LTE,LTE,LTE,1,10,0.088,0,7,1,6,6,1,QPSK,4,4,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:13.021,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447900,-94.18476900,AT&T,LTE,LTE,LTE,1,10,2.272,0,40,2,6,3,3.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:13.921,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19447700,-94.18480300,AT&T,LTE,LTE,LTE,1,10,0.808,0,45.5,2,6,3,3.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:15.121,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448200,-94.18486900,AT&T,LTE,LTE,LTE,1,10,0.536,0,40,2,6,3,3,QPSK,1,1,0,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:15.308,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19449000,-94.18493400,AT&T,LTE CA,LTE 4CCA,LTE,3,35,1533.904,0.192,812.2,46,1190,33,9.4,16QAM,4,1.1,0.01923077,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:15.353,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19449000,-94.18493400,AT&T,LTE CA,LTE 4CCA,LTE,4,45,751.152,0.219,156.4,23,158,14,7.6,16QAM,7,1.4,0,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:15.850,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448600,-94.18496400,AT&T,LTE CA,LTE 4CCA,LTE,4,45,2203.136,0.040999997,481.6,181,4167,22,8.1,16QAM,7,1.6,0.06081081,0.010135135,0,Capacity,Downlink,Completed
2025-02-25 22:14:16.001,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448600,-94.18496400,AT&T,LTE CA,LTE 4CCA,LTE,4,45,4563.72,0.139,842.5,274,9972,85,8.3,16QAM,8,1.5,0.12895377,0.00486618,0,Capacity,Downlink,Completed
2025-02-25 22:14:16.503,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448200,-94.18499300,AT&T,LTE CA,LTE 4CCA,LTE,4,45,40129.28,0.069,1351,1274,70479,102,10.4,16QAM,14,1.7,0.06253204,0.001537673,0,Capacity,Downlink,Completed
2025-02-25 22:14:17.004,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448200,-94.18499300,AT&T,LTE CA,LTE 4CCA,LTE,4,45,53963.832,0.106000006,1437.1,1634,91700,118,13.8,64QAM,7,1.6,0.09965504,0.0034495976,0,Capacity,Downlink,Completed
2025-02-25 22:14:17.504,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448800,-94.18504600,AT&T,LTE CA,LTE 4CCA,LTE,4,45,41128.496,0.083000004,1193.4,1519,67268,101,14.1,64QAM,7,1.5,0.08279431,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:18.009,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448800,-94.18504600,AT&T,LTE CA,LTE 4CCA,LTE,4,45,48426.176,0.085,1327,1512,75768,105,14.3,64QAM,9,1.6,0.08252427,0.0012135922,0,Capacity,Downlink,Completed
2025-02-25 22:14:18.509,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19449000,-94.18510500,AT&T,LTE CA,LTE 4CCA,LTE,4,45,45482.6,0.087,1338.7,1377,69055,95,14.2,64QAM,8,1.7,0.08487721,0.00043084877,0,Capacity,Downlink,Completed
2025-02-25 22:14:19.005,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19449100,-94.18512800,AT&T,LTE CA,LTE 4CCA,LTE,4,45,24236.344,0.078,1028.2,990,40788,76,13.1,64QAM,8,1.6,0.07293666,0.0012795905,0.00063979527,Capacity,Downlink,Completed
2025-02-25 22:14:19.510,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19449100,-94.18515200,AT&T,LTE CA,LTE 4CCA,LTE,4,45,19821.832,0.081999995,826.5,1137,37935,66,13.5,64QAM,7,1.4,0.07607362,0.00061349693,0,Capacity,Downlink,Completed
2025-02-25 22:14:20.012,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19449100,-94.18515200,AT&T,LTE CA,LTE 4CCA,LTE,4,45,23167.473,0.107,896,1326,43415,81,13.6,64QAM,7,1.4,0.10452767,0.0016769145,0,Capacity,Downlink,Completed
2025-02-25 22:14:20.502,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19449100,-94.18519200,AT&T,LTE CA,LTE 4CCA,LTE,4,45,27656.088,0.067,1033.9,1180,48779,101,12.5,64QAM,8,1.5,0.06343714,0.0017301039,0.0034602077,Capacity,Downlink,Completed
2025-02-25 22:14:21.008,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19449100,-94.18519200,AT&T,LTE CA,LTE 4CCA,LTE,4,45,24136.816,0.079,947.4,1250,46880,83,13.2,64QAM,7,1.4,0.07283237,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:21.510,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19449000,-94.18521900,AT&T,LTE CA,LTE 4CCA,LTE,4,45,28913.648,0.071,1054.6,1394,56101,103,13.3,64QAM,7,1.3,0.074578114,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:22.003,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19449000,-94.18521900,AT&T,LTE CA,LTE 4CCA,LTE,4,45,33048.504,0.058000002,1127.3,1356,58871,95,14.3,64QAM,7,1.4,0.058337636,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:22.506,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19449000,-94.18523800,AT&T,LTE CA,LTE 4CCA,LTE,4,45,38150.09,0.071,1241.4,1529,59603,104,16,64QAM,7,1.3,0.0671898,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:23.006,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19449000,-94.18523800,AT&T,LTE CA,LTE 4CCA,LTE,4,45,38398.145,0.067,1202,1418,65615,102,15.1,64QAM,9,1.5,0.07010895,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:23.509,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448900,-94.18524600,AT&T,LTE CA,LTE 4CCA,LTE,4,45,31688.72,0.076,1136.4,1358,60725,100,14.4,64QAM,7,1.4,0.075257175,0.001082837,0,Capacity,Downlink,Completed
2025-02-25 22:14:23.998,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448900,-94.18524600,AT&T,LTE CA,LTE 4CCA,LTE,4,45,31830.496,0.062,1069.5,1323,61130,95,15.1,64QAM,7,1.5,0.057344064,0.0005030181,0,Capacity,Downlink,Completed
2025-02-25 22:14:24.500,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448800,-94.18525500,AT&T,LTE CA,LTE 4CCA,LTE,4,45,32300.168,0.075,1079,1353,56786,89,15.6,64QAM,7,1.5,0.07021912,0.001494024,0,Capacity,Downlink,Completed
2025-02-25 22:14:24.999,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19448800,-94.18525500,AT&T,LTE CA,LTE 4CCA,LTE,4,45,32420.416,0.069,1210.5,1350,54876,102,16.3,64QAM,7,1.3,0.07094211,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:30.720,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19426000,-94.18532800,AT&T,LTE,LTE,LTE,1,10,15.528,0,84.9,18,95,3,10.9,16QAM,4,1.7,0.037037037,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:30.804,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19426000,-94.18532800,AT&T,LTE CA,LTE 4CCA,LTE,3,30,4125.312,0.036,535.4,46,989,14,17.2,64QAM,5,1.8,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:30.817,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19426000,-94.18532800,AT&T,LTE CA,LTE 4CCA,LTE,4,45,2564.8,0.025999999,250,25,246,13,16.2,64QAM,7,1.6,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:31.320,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19422300,-94.18532700,AT&T,LTE CA,LTE 4CCA,LTE,4,45,347.584,0.01,114.4,137,663,4,13.8,64QAM,7,1.4,0.020725388,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:31.783,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19422300,-94.18532700,AT&T,LTE,LTE,LTE,1,10,99.392,0.099,56.6,70,427,4,8.6,QPSK,2,1.7,0.09090909,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:32.220,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19414400,-94.18532800,AT&T,LTE,LTE,LTE,1,10,72.992,0.051,37.3,68,505,4,4.4,QPSK,2,1.7,0.059322033,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:32.794,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19410000,-94.18533000,AT&T,LTE,LTE,LTE,1,10,34.544,0.08,32.3,53,459,5,2.9,QPSK,2,1.6,0.08045977,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:33.183,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19405600,-94.18533200,AT&T,LTE,LTE,LTE,1,10,103.192,0.055999998,43.9,75,636,5,4.4,QPSK,4,1.9,0.048387095,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:33.720,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19405600,-94.18533200,AT&T,LTE,LTE,LTE,1,10,111.696,0,47.1,94,772,5,4.6,QPSK,4,2,0.012578616,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:34.235,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19397800,-94.18533900,AT&T,LTE,LTE,LTE,1,15,868.544,0.02,187.3,217,1371,5,12,64QAM,4,1.6,0.019736841,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:34.732,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19393700,-94.18534800,AT&T,LTE,LTE,LTE,1,15,1208.096,0.009,170.8,370,1793,4,12.1,64QAM,4,1.2,0.011235955,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:35.243,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19389500,-94.18535700,AT&T,LTE,LTE,LTE,1,15,1005.576,0.011,140.2,408,1943,4,8.6,16QAM,2,1.1,0.008583691,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:35.755,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19385200,-94.18536800,AT&T,LTE,LTE,LTE,1,15,1115.416,0.025,156.5,308,2205,5,8.9,16QAM,2,1.6,0.027196653,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:36.244,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19380900,-94.18537800,AT&T,LTE,LTE,LTE,1,15,1201.664,0.04,150.3,364,2284,4,9,16QAM,4,1.5,0.036053132,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:36.767,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19380900,-94.18537800,AT&T,LTE,LTE,LTE,1,15,1739.4,0.012,204.1,427,2367,4,12.8,64QAM,2,1.3,0.014159292,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:37.279,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19373900,-94.18538700,AT&T,LTE,LTE,LTE,1,15,1623.376,0.016,210.4,398,2059,4,13.6,64QAM,2,1.3,0.01192843,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:37.772,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19373900,-94.18538700,AT&T,LTE,LTE,LTE,1,15,999.392,0.042,169,304,1612,4,10.7,64QAM,2,1.3,0.044619422,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:38.282,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19367500,-94.18539300,AT&T,LTE,LTE,LTE,1,15,1613.2,0.0139999995,210,411,2053,4,13.6,64QAM,2,1.2,0.016064256,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:38.769,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19364800,-94.18539900,AT&T,LTE,LTE,LTE,1,15,1429.184,0.008,186,378,1895,4,12.5,64QAM,4,1.3,0.008421052,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:39.295,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19362100,-94.18540500,AT&T,LTE,LTE,LTE,1,15,1302.08,0.03,180.1,374,2127,4,11.4,64QAM,2,1.3,0.030241935,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:39.811,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19360600,-94.18540900,AT&T,LTE,LTE,LTE,1,15,1183.664,0.025999999,169.8,369,2061,4,10.6,64QAM,4,1.3,0.025695931,0,0,Capacity,Uplink,Completed
