Full Date Time;Date;Time;Collection;Latitude;Longitude;Operator;Technology;Band Number;RAN Configuration;Data Technology;Cell Type;Carrier Index;PCI 5G NR;SSB Index;UL NR-ARFCN;5G NR Net PUSCH Throughput;UL Bandwidth;PUSCH Modulation;Avg PUSCH TB Size;Num PUSCH TBs;PUSCH TB Rate;Avg Num PUSCH RBs per Slot;Num PUSCH RBs;MCS;PUSCH SCS;Num PUSCH Slots;Avg PUSCH Layers;DL Pathloss;PUSCH Tx Power;PUSCH ReTx Rate;Bytes Transferred over PUSCH;Test Name;Direction;Test Status
2025-02-25 21:47:59.056;2025-02-25;21:47:59.056;Day2-VZN-MNO-DEF-OUTER;36.19464400;-94.18387900;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;0.776;98;16-QAM;92;1;1.1;2;2;10;30;1;1;;;0;92;Ping;Mixed;Completed
2025-02-25 21:47:59.538;2025-02-25;21:47:59.538;Day2-VZN-MNO-DEF-OUTER;36.19464600;-94.18389800;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;184.712;98;16-QAM;568.9;31;64.3;13;401;9.5;30;31;1;129.2;22.1;0.22600001096725464;17637;Capacity;Downlink;Completed
2025-02-25 21:48:00.033;2025-02-25;21:48:00.033;Day2-VZN-MNO-DEF-OUTER;36.19464600;-94.18389800;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;439.952;98;16-QAM;510.5;64;129.3;17;1077;6;30;64;1;127;22.6;0.15600000321865082;32673;Capacity;Downlink;Completed
2025-02-25 21:48:00.537;2025-02-25;21:48:00.537;Day2-VZN-MNO-DEF-OUTER;36.19464600;-94.18391100;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;778.776;98;16-QAM;560.8;99;196.4;18;1791;6;30;99;1;128.1;23.7;0.08100000023841858;55518;Capacity;Downlink;Completed
2025-02-25 21:48:01.041;2025-02-25;21:48:01.041;Day2-VZN-MNO-DEF-OUTER;36.19464600;-94.18391100;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;614.048;98;16-QAM;376.1;114;226.2;11;1203;7.4;30;114;1;128.9;22.8;0.09600000083446503;42876;Capacity;Downlink;Completed
2025-02-25 21:48:01.548;2025-02-25;21:48:01.548;Day2-VZN-MNO-DEF-OUTER;36.19464600;-94.18392500;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;483.152;98;16-QAM;318.5;101;199.2;10;1059;6.3;30;101;1;129.1;22;0.07900000363588333;32171;Capacity;Downlink;Completed
2025-02-25 21:48:02.049;2025-02-25;21:48:02.049;Day2-VZN-MNO-DEF-OUTER;36.19464600;-94.18392500;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;642.36;98;16-QAM;382.7;112;223.6;13;1466;5.8;30;112;1;128.3;22.9;0.07100000232458115;42864;Capacity;Downlink;Completed
2025-02-25 21:48:02.553;2025-02-25;21:48:02.553;Day2-VZN-MNO-DEF-OUTER;36.19464400;-94.18394600;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;641.76;98;16-QAM;435.4;98;194.4;11;1070;8.5;30;98;1;126.5;21.5;0.10199999809265137;42665;Capacity;Downlink;Completed
2025-02-25 21:48:03.048;2025-02-25;21:48:03.048;Day2-VZN-MNO-DEF-OUTER;36.19464400;-94.18394600;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;686.432;98;16-QAM;525.3;93;187.9;14;1314;7.8;30;93;1;124.4;20.1;0.1289999932050705;48853;Capacity;Downlink;Completed
2025-02-25 21:48:03.549;2025-02-25;21:48:03.549;Day2-VZN-MNO-DEF-OUTER;36.19463600;-94.18396400;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;642.568;98;16-QAM;490.6;85;169.7;15;1262;6.5;30;85;1;123.2;19.7;0.07100000232458115;41698;Capacity;Downlink;Completed
2025-02-25 21:48:04.047;2025-02-25;21:48:04.047;Day2-VZN-MNO-DEF-OUTER;36.19463600;-94.18396400;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;592.92;98;16-QAM;442.8;88;176.7;13;1164;7.5;30;88;1;123.7;19.8;0.10199999809265137;38965;Capacity;Downlink;Completed
2025-02-25 21:48:04.548;2025-02-25;21:48:04.548;Day2-VZN-MNO-DEF-OUTER;36.19463100;-94.18397800;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;594.376;98;16-QAM;489.7;93;185.6;15;1374;6.9;30;93;1;124.4;21;0.1289999932050705;45540;Capacity;Downlink;Completed
2025-02-25 21:48:05.049;2025-02-25;21:48:05.049;Day2-VZN-MNO-DEF-OUTER;36.19463100;-94.18397800;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;540.208;98;16-QAM;460.6;92;183.6;11;1040;8.3;30;92;1;127.1;21.5;0.12999999523162842;42371;Capacity;Downlink;Completed
2025-02-25 21:48:05.559;2025-02-25;21:48:05.559;Day2-VZN-MNO-DEF-OUTER;36.19462500;-94.18398700;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;523.992;98;16-QAM;421.9;91;178.4;13;1159;7.3;30;91;1;128.3;20.9;0.08799999952316284;38389;Capacity;Downlink;Completed
2025-02-25 21:48:06.059;2025-02-25;21:48:06.059;Day2-VZN-MNO-DEF-OUTER;36.19462500;-94.18398700;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;568.832;98;16-QAM;418.5;94;188;14;1355;5.7;30;94;1;122.4;17.7;0.07400000095367432;39339;Capacity;Downlink;Completed
2025-02-25 21:48:06.561;2025-02-25;21:48:06.561;Day2-VZN-MNO-DEF-OUTER;36.19462000;-94.18399300;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;493.656;98;16-QAM;487.3;74;147.4;12;913;8.4;30;74;1;125.1;18.9;0.08100000023841858;36062;Capacity;Downlink;Completed
2025-02-25 21:48:07.061;2025-02-25;21:48:07.061;Day2-VZN-MNO-DEF-OUTER;36.19462000;-94.18399300;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;400.232;98;16-QAM;367.8;74;148;9;649;9.1;30;74;1;124.9;16.7;0.0949999988079071;27219;Capacity;Downlink;Completed
2025-02-25 21:48:07.559;2025-02-25;21:48:07.559;Day2-VZN-MNO-DEF-OUTER;36.19461800;-94.18399600;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;585.048;98;16-QAM;472.9;81;162.7;11;890;9;30;81;1;121.9;15.8;0.06199999898672104;38306;Capacity;Downlink;Completed
2025-02-25 21:48:08.061;2025-02-25;21:48:08.061;Day2-VZN-MNO-DEF-OUTER;36.19461800;-94.18399600;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;590.752;98;16-QAM;467.7;87;173.3;11;933;9.2;30;87;1;121;15.4;0.11500000208616257;40687;Capacity;Downlink;Completed
2025-02-25 21:48:08.562;2025-02-25;21:48:08.562;Day2-VZN-MNO-DEF-OUTER;36.19461800;-94.18399400;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;534.656;98;16-QAM;455.6;80;159.7;10;777;10.3;30;80;1;121.5;15.9;0.06199999898672104;36450;Capacity;Downlink;Completed
2025-02-25 21:48:09.063;2025-02-25;21:48:09.063;Day2-VZN-MNO-DEF-OUTER;36.19461800;-94.18399400;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;556.6;98;64-QAM;504.9;79;157.7;10;823;10.6;30;79;1;121.9;16.4;0.10100000351667404;39884;Capacity;Downlink;Completed
2025-02-25 21:48:09.567;2025-02-25;21:48:09.567;Day2-VZN-MNO-DEF-OUTER;36.19461800;-94.18399400;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;576.752;98;16-QAM;465.6;87;172.6;10;847;10.5;30;87;1;122;16.3;0.1379999965429306;40510;Capacity;Downlink;Completed
2025-02-25 21:48:15.093;2025-02-25;21:48:15.093;Day2-VZN-MNO-DEF-OUTER;36.19461600;-94.18399500;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;63.072;98;16-QAM;269.9;17;33.7;7;120;8;30;17;1;118.4;12.8;0.23499999940395355;4589;Capacity;Uplink;Completed
2025-02-25 21:48:15.594;2025-02-25;21:48:15.594;Day2-VZN-MNO-DEF-OUTER;36.19461000;-94.18399700;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;7713.208;98;16-QAM;3712.4;140;279.5;97;13612;8.3;30;140;1;118.5;22.9;0.06400000303983688;519733;Capacity;Uplink;Completed
2025-02-25 21:48:16.098;2025-02-25;21:48:16.098;Day2-VZN-MNO-DEF-OUTER;36.19461000;-94.18399700;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;11207.56;98;16-QAM;4212.3;178;353.1;130;23136;6.5;30;178;1;117.2;22;0.0729999989271164;749792;Capacity;Uplink;Completed
2025-02-25 21:48:16.602;2025-02-25;21:48:16.602;Day2-VZN-MNO-DEF-OUTER;36.19459600;-94.18400300;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;6021.736;98;QPSK;2602.2;171;339.3;118;20116;4.4;30;171;1;119.8;23.5;0.09399999678134918;444983;Capacity;Uplink;Completed
2025-02-25 21:48:17.103;2025-02-25;21:48:17.103;Day2-VZN-MNO-DEF-OUTER;36.19459600;-94.18400300;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;4628.96;98;QPSK;1938.2;174;347.3;107;18554;4;30;174;1;122.8;23.3;0.10899999737739563;337244;Capacity;Uplink;Completed
2025-02-25 21:48:17.604;2025-02-25;21:48:17.604;Day2-VZN-MNO-DEF-OUTER;36.19457500;-94.18400700;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;4941.456;98;QPSK;2102.5;167;333.4;119;19820;3.2;30;167;1;120.9;22.9;0.09000000357627869;351120;Capacity;Uplink;Completed
2025-02-25 21:48:18.108;2025-02-25;21:48:18.108;Day2-VZN-MNO-DEF-OUTER;36.19457500;-94.18400700;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;6872.16;98;QPSK;2548.3;180;357.1;127;22911;3.8;30;180;1;119.7;22.7;0.061000000685453415;458690;Capacity;Uplink;Completed
2025-02-25 21:48:18.612;2025-02-25;21:48:18.612;Day2-VZN-MNO-DEF-OUTER;36.19455600;-94.18400900;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;9678.496;98;16-QAM;3630.5;185;367.1;144;26559;4.8;30;185;1;117.9;22.7;0.1080000028014183;671634;Capacity;Uplink;Completed
2025-02-25 21:48:19.111;2025-02-25;21:48:19.111;Day2-VZN-MNO-DEF-OUTER;36.19455600;-94.18400900;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;8883.456;98;16-QAM;3747.9;173;346.7;140;24207;5.1;30;173;1;116.6;22.4;0.10999999940395355;648389;Capacity;Uplink;Completed
2025-02-25 21:48:19.612;2025-02-25;21:48:19.612;Day2-VZN-MNO-DEF-OUTER;36.19454300;-94.18401100;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;10064.816;98;16-QAM;3890.3;182;363.3;134;24337;5.6;30;182;1;116.7;23.3;0.07699999958276749;708033;Capacity;Uplink;Completed
2025-02-25 21:48:20.112;2025-02-25;21:48:20.112;Day2-VZN-MNO-DEF-OUTER;36.19454300;-94.18401100;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;8597.448;98;16-QAM;3583.1;181;362;126;22883;5.3;30;181;1;117.9;23;0.10999999940395355;648536;Capacity;Uplink;Completed
2025-02-25 21:48:20.611;2025-02-25;21:48:20.611;Day2-VZN-MNO-DEF-OUTER;36.19452700;-94.18401400;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;8517.304;98;QPSK;3191.6;186;372.8;131;24445;4.6;30;186;1;118;23.1;0.0860000029206276;593638;Capacity;Uplink;Completed
2025-02-25 21:48:21.112;2025-02-25;21:48:21.112;Day2-VZN-MNO-DEF-OUTER;36.19452700;-94.18401400;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;7303.72;98;QPSK;2891.8;177;353.3;166;29389;3.3;30;177;1;122.5;24.1;0.08500000089406967;511842;Capacity;Uplink;Completed
2025-02-25 21:48:21.612;2025-02-25;21:48:21.612;Day2-VZN-MNO-DEF-OUTER;36.19450600;-94.18402100;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;9164.32;98;QPSK;3399.8;183;366;159;29166;4.1;30;183;1;119.4;22.4;0.11500000208616257;622160;Capacity;Uplink;Completed
2025-02-25 21:48:22.111;2025-02-25;21:48:22.111;Day2-VZN-MNO-DEF-OUTER;36.19450600;-94.18402100;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;7073.904;98;QPSK;2766.3;179;358.7;143;25594;3.6;30;179;1;122;23.7;0.07800000160932541;495171;Capacity;Uplink;Completed
2025-02-25 21:48:22.612;2025-02-25;21:48:22.612;Day2-VZN-MNO-DEF-OUTER;36.19448900;-94.18403500;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;6924.976;98;QPSK;2855.9;174;347.3;142;24676;3.7;30;174;1;123.3;23.5;0.1210000067949295;496935;Capacity;Uplink;Completed
2025-02-25 21:48:23.112;2025-02-25;21:48:23.112;Day2-VZN-MNO-DEF-OUTER;36.19448900;-94.18403500;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;4486.584;98;QPSK;1746.1;173;346;145;25132;2.2;30;173;1;125.1;24.2;0.07500000298023224;302070;Capacity;Uplink;Completed
2025-02-25 21:48:23.611;2025-02-25;21:48:23.611;Day2-VZN-MNO-DEF-OUTER;36.19447800;-94.18405900;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;3940.432;98;QPSK;1644.3;175;350.7;152;26520;2;30;175;1;126.2;24;0.12600000202655792;287753;Capacity;Uplink;Completed
2025-02-25 21:48:24.112;2025-02-25;21:48:24.112;Day2-VZN-MNO-DEF-OUTER;36.19447800;-94.18405900;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;5630.184;98;QPSK;1954.1;190;379.2;149;28278;2.5;30;190;1;123.7;23.6;0.058000002056360245;371288;Capacity;Uplink;Completed
2025-02-25 21:48:24.612;2025-02-25;21:48:24.612;Day2-VZN-MNO-DEF-OUTER;36.19447300;-94.18408700;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;6360.056;98;QPSK;2653.9;182;364;139;25261;3.4;30;182;1;122.3;23.9;0.12600000202655792;483011;Capacity;Uplink;Completed
2025-02-25 21:48:25.111;2025-02-25;21:48:25.111;Day2-VZN-MNO-DEF-OUTER;36.19447300;-94.18410700;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;4248.616;98;QPSK;1645.8;181;362.7;92;16678;3.3;30;181;1;126;24.6;0.07699999958276749;297889;Capacity;Uplink;Completed
2025-02-25 21:48:30.523;2025-02-25;21:48:30.523;Day2-VZN-MNO-DEF-OUTER;36.19447800;-94.18438800;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;0.64;98;QPSK;84;1;0.9;4;4;4;30;1;1;;;0;84;Ping;Mixed;Completed
2025-02-25 21:48:30.583;2025-02-25;21:48:30.583;Day2-VZN-MNO-DEF-OUTER;36.19447800;-94.18438800;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;21.888;98;16-QAM;81;4;66.7;3;13;4.8;30;4;1;128.4;14;0.5;324;Ping;Mixed;Completed
2025-02-25 21:48:31.524;2025-02-25;21:48:31.524;Day2-VZN-MNO-DEF-OUTER;36.19448200;-94.18445400;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;0.712;98;QPSK;84;1;1.1;4;4;4;30;1;1;128;14.6;0;84;Ping;Mixed;Completed
2025-02-25 21:48:31.572;2025-02-25;21:48:31.572;Day2-VZN-MNO-DEF-OUTER;36.19448200;-94.18445400;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;27.32;98;QPSK;82.7;3;62.5;4;13;3.7;30;3;1;128.8;16.6;0.3330000042915344;248;Ping;Mixed;Completed
2025-02-25 21:48:32.509;2025-02-25;21:48:32.509;Day2-VZN-MNO-DEF-OUTER;36.19448400;-94.18451900;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;0.56;98;QPSK;66;1;1.1;6;6;2;30;1;1;130;18.7;0;66;Ping;Mixed;Completed
2025-02-25 21:48:32.563;2025-02-25;21:48:32.563;Day2-VZN-MNO-DEF-OUTER;36.19448400;-94.18451900;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;24.864;98;QPSK;84;2;37;4;8;4;30;2;1;128;16.6;0;168;Ping;Mixed;Completed
2025-02-25 21:48:33.468;2025-02-25;21:48:33.468;Day2-VZN-MNO-DEF-OUTER;36.19448600;-94.18459100;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;0.704;98;QPSK;80;1;1.1;5;5;3;30;1;1;132;20.4;0;80;Ping;Mixed;Completed
2025-02-25 21:48:33.561;2025-02-25;21:48:33.561;Day2-VZN-MNO-DEF-OUTER;36.19448600;-94.18459100;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;14.456;98;QPSK;84;2;21.5;4;8;4;30;2;1;130.5;19.4;0;168;Ping;Mixed;Completed
2025-02-25 21:48:34.521;2025-02-25;21:48:34.521;Day2-VZN-MNO-DEF-OUTER;36.19448600;-94.18466400;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;0.696;98;QPSK;84;1;1;4;4;4;30;1;1;;;0;84;Ping;Mixed;Completed
2025-02-25 21:48:34.572;2025-02-25;21:48:34.572;Day2-VZN-MNO-DEF-OUTER;36.19448600;-94.18466400;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;25.728;98;QPSK;82;2;39.2;4;7;4.5;30;2;1;129.4;18.8;0;164;Ping;Mixed;Completed
2025-02-25 21:48:35.527;2025-02-25;21:48:35.527;Day2-VZN-MNO-DEF-OUTER;36.19448800;-94.18474000;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;0.672;98;16-QAM;80;1;1;3;3;5;30;1;1;;;0;80;Ping;Mixed;Completed
2025-02-25 21:48:35.578;2025-02-25;21:48:35.578;Day2-VZN-MNO-DEF-OUTER;36.19448800;-94.18474000;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;29.152;98;16-QAM;93;2;39.2;3;6;6.5;30;2;1;134.4;22;0;186;Ping;Mixed;Completed
2025-02-25 21:48:36.507;2025-02-25;21:48:36.507;Day2-VZN-MNO-DEF-OUTER;36.19448500;-94.18481700;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;1.528;98;16-QAM;177;1;1.1;5;5;7;30;1;1;;;0;177;Ping;Mixed;Completed
2025-02-25 21:48:36.833;2025-02-25;21:48:36.833;Day2-VZN-MNO-DEF-OUTER;36.19448800;-94.18484900;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;4.224;98;16-QAM;116.3;3;9.2;4;11;6;30;3;1;135.5;23.8;0.3330000042915344;349;Ping;Mixed;Completed
2025-02-25 21:48:37.467;2025-02-25;21:48:37.467;Day2-VZN-MNO-DEF-OUTER;36.19449000;-94.18488200;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;1.68;98;16-QAM;133;1;1.6;5;5;5;30;1;1;134;22.8;0;133;Ping;Mixed;Completed
2025-02-25 21:48:37.588;2025-02-25;21:48:37.588;Day2-VZN-MNO-DEF-OUTER;36.19449000;-94.18488200;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;16.8;98;16-QAM;86;4;33.3;3;12;5.5;30;4;1;133;19.8;0.25;344;Ping;Mixed;Completed
2025-02-25 21:48:38.529;2025-02-25;21:48:38.529;Day2-VZN-MNO-DEF-OUTER;36.19448800;-94.18494600;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;0.712;98;QPSK;84;1;1.1;4;4;4;30;1;1;134;21.8;0;84;Ping;Mixed;Completed
2025-02-25 21:48:38.582;2025-02-25;21:48:38.582;Day2-VZN-MNO-DEF-OUTER;36.19448800;-94.18494600;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;24.304;98;16-QAM;81.3;3;55.6;3;10;4.7;30;3;1;132.8;20.2;0.3330000042915344;244;Ping;Mixed;Completed
2025-02-25 21:48:39.538;2025-02-25;21:48:39.538;Day2-VZN-MNO-DEF-OUTER;36.19449400;-94.18500800;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;0.704;98;QPSK;84;1;1;4;4;4;30;1;1;;;0;84;Ping;Mixed;Completed
2025-02-25 21:48:40.038;2025-02-25;21:48:40.038;Day2-VZN-MNO-DEF-OUTER;36.19449400;-94.18503800;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;6.048;98;QPSK;77;6;12;4;22;4;30;6;1;136.5;23.6;0.16700001060962677;462;Capacity;Downlink;Completed
2025-02-25 21:48:40.539;2025-02-25;21:48:40.539;Day2-VZN-MNO-DEF-OUTER;36.19449400;-94.18506700;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;110.424;98;QPSK;118.7;81;161.7;9;710;2.6;30;81;1;135.5;25.5;0.20999999344348907;9616;Capacity;Downlink;Completed
2025-02-25 21:48:41.043;2025-02-25;21:48:41.043;Day2-VZN-MNO-DEF-OUTER;36.19449500;-94.18509500;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;135.832;98;QPSK;72;145;287.7;7;997;1.8;30;145;1;137.7;25.9;0.14499999582767487;10444;Capacity;Downlink;Completed
2025-02-25 21:48:41.544;2025-02-25;21:48:41.544;Day2-VZN-MNO-DEF-OUTER;36.19449500;-94.18512300;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;192.184;98;QPSK;86.1;158;315.4;7;1171;2.1;30;158;1;136.8;25.8;0.0949999988079071;13611;Capacity;Downlink;Completed
2025-02-25 21:48:42.044;2025-02-25;21:48:42.044;Day2-VZN-MNO-DEF-OUTER;36.19449600;-94.18514700;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;231.088;98;QPSK;131.7;126;251.5;8;1007;3;30;126;1;135.9;25.5;0.10300000011920929;16598;Capacity;Downlink;Completed
2025-02-25 21:48:42.549;2025-02-25;21:48:42.549;Day2-VZN-MNO-DEF-OUTER;36.19449700;-94.18517200;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;26.792;98;QPSK;80.5;22;43.6;6;124;3;30;22;1;135.5;22.3;0.04500000178813934;1772;Capacity;Downlink;Completed
2025-02-25 21:48:43.051;2025-02-25;21:48:43.051;Day2-VZN-MNO-DEF-OUTER;36.19449700;-94.18517200;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;26.184;98;QPSK;82.3;20;39.8;5;100;3.1;30;20;1;134.7;21.3;0;1646;Capacity;Downlink;Completed
2025-02-25 21:48:43.552;2025-02-25;21:48:43.552;Day2-VZN-MNO-DEF-OUTER;36.19449800;-94.18521200;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;28.928;98;QPSK;78.6;23;46;5;122;2.9;30;23;1;132.6;20.5;0;1808;Capacity;Downlink;Completed
2025-02-25 21:48:44.054;2025-02-25;21:48:44.054;Day2-VZN-MNO-DEF-OUTER;36.19449800;-94.18521200;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;38.064;98;16-QAM;110.3;27;53.7;4;113;5.2;30;27;1;133.3;20.4;0.1850000023841858;2977;Capacity;Downlink;Completed
2025-02-25 21:48:44.576;2025-02-25;21:48:44.576;Day2-VZN-MNO-DEF-OUTER;36.19449800;-94.18522500;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;31.704;98;QPSK;96.6;23;44.1;5;105;4.3;30;23;1;131.8;20.4;0.0430000014603138;2222;Capacity;Downlink;Completed
2025-02-25 21:48:45.083;2025-02-25;21:48:45.083;Day2-VZN-MNO-DEF-OUTER;36.19449800;-94.18522500;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;35.648;98;16-QAM;99.9;26;51.3;4;116;4.8;30;26;1;132.4;19.7;0.11500000208616257;2598;Capacity;Downlink;Completed
2025-02-25 21:48:45.566;2025-02-25;21:48:45.566;Day2-VZN-MNO-DEF-OUTER;36.19449400;-94.18524000;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;30.208;98;QPSK;83.9;23;47.6;5;108;3.5;30;23;1;132.4;20.3;0.0430000014603138;1930;Capacity;Downlink;Completed
2025-02-25 21:48:46.076;2025-02-25;21:48:46.076;Day2-VZN-MNO-DEF-OUTER;36.19449400;-94.18524000;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;27.336;98;QPSK;91.3;20;39.2;5;90;3.9;30;20;1;131.8;19.8;0.05000000074505806;1827;Capacity;Downlink;Completed
2025-02-25 21:48:46.562;2025-02-25;21:48:46.562;Day2-VZN-MNO-DEF-OUTER;36.19449300;-94.18525800;Verizon;5G NR;77;NSA EN-DC;LTE-5G NR;SCG PSCell;PSCell;357;3;648672;35.512;98;QPSK;100.5;24;49.4;4;107;4.3;30;24;1;133.6;20.9;0.08300000429153442;2413;Capacity;Downlink;Completed
