Time,Collection,Latitude,Longitude,SSID,BSSID,Frequency,RSSI,Link Speed,Technology Band,Status
2025-02-24 22:47:56.961,Day1-WIFI-IN,36.19639100,-94.18447000,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-74,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:57.984,Day1-WIFI-IN,36.19639200,-94.18447200,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-74,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:47:59.010,Day1-WIFI-IN,36.19639000,-94.18447400,"""Walmartwifi""",d4:20:b0:d6:f6:8e,5280,-74,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:00.139,Day1-WIFI-IN,36.19638700,-94.18447800,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-76,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:00.142,Day1-WIFI-IN,36.19638700,-94.18447800,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-76,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:01.158,Day1-WIFI-IN,36.19639200,-94.18449200,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-76,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:02.187,Day1-WIFI-IN,36.19639400,-94.18449200,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-76,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:03.193,Day1-WIFI-IN,36.19640100,-94.18449100,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-51,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:04.205,Day1-WIFI-IN,36.19640400,-94.18449300,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-51,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:05.215,Day1-WIFI-IN,36.19640500,-94.18449600,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-51,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:06.236,Day1-WIFI-IN,36.19640300,-94.18449600,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-58,286,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:07.358,Day1-WIFI-IN,36.19639600,-94.18449400,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-58,286,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:08.377,Day1-WIFI-IN,36.19638700,-94.18449400,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-58,286,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:09.386,Day1-WIFI-IN,36.19637700,-94.18449500,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-60,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:10.406,Day1-WIFI-IN,36.19636300,-94.18449600,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-60,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:11.440,Day1-WIFI-IN,36.19636000,-94.18448900,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-60,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:12.489,Day1-WIFI-IN,36.19635600,-94.18447800,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-61,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:13.509,Day1-WIFI-IN,36.19635500,-94.18448000,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-61,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:14.524,Day1-WIFI-IN,36.19635400,-94.18448200,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-61,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:15.538,Day1-WIFI-IN,36.19635200,-94.18448300,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-64,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:16.548,Day1-WIFI-IN,36.19635200,-94.18448000,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-64,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:17.577,Day1-WIFI-IN,36.19635300,-94.18447600,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-64,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:18.592,Day1-WIFI-IN,36.19634900,-94.18447100,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-66,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:19.601,Day1-WIFI-IN,36.19635100,-94.18446900,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-66,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:20.609,Day1-WIFI-IN,36.19634800,-94.18447000,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-66,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:21.688,Day1-WIFI-IN,36.19634000,-94.18446800,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-66,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:22.696,Day1-WIFI-IN,36.19633300,-94.18447300,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-66,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:23.718,Day1-WIFI-IN,36.19632000,-94.18448000,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-68,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:24.740,Day1-WIFI-IN,36.19631300,-94.18448400,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-68,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:25.747,Day1-WIFI-IN,36.19631200,-94.18447900,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-68,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:26.758,Day1-WIFI-IN,36.19630900,-94.18448000,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-69,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:27.773,Day1-WIFI-IN,36.19629600,-94.18448300,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-69,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:28.783,Day1-WIFI-IN,36.19627400,-94.18448200,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-69,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:29.796,Day1-WIFI-IN,36.19625800,-94.18448100,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-70,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:30.816,Day1-WIFI-IN,36.19625100,-94.18447400,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-70,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:31.840,Day1-WIFI-IN,36.19624400,-94.18446500,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-70,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:32.858,Day1-WIFI-IN,36.19624200,-94.18446300,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-71,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:33.885,Day1-WIFI-IN,36.19623700,-94.18446100,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-71,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:34.895,Day1-WIFI-IN,36.19622700,-94.18446500,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-71,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:35.908,Day1-WIFI-IN,36.19623000,-94.18445900,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-70,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:36.951,Day1-WIFI-IN,36.19623200,-94.18445600,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-70,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:38.035,Day1-WIFI-IN,36.19622600,-94.18445700,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-70,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:39.068,Day1-WIFI-IN,36.19621500,-94.18445400,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-68,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:40.079,Day1-WIFI-IN,36.19621100,-94.18445100,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-68,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:41.088,Day1-WIFI-IN,36.19619600,-94.18444700,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-68,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:42.097,Day1-WIFI-IN,36.19619400,-94.18444300,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-73,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:43.111,Day1-WIFI-IN,36.19619500,-94.18443900,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-73,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:44.123,Day1-WIFI-IN,36.19619300,-94.18443600,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-73,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:45.132,Day1-WIFI-IN,36.19618300,-94.18443200,"""Walmartwifi""",d4:20:b0:e2:49:de,5240,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:45.685,Day1-WIFI-IN,36.19618300,-94.18443200,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:46.138,Day1-WIFI-IN,36.19617500,-94.18442700,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:47.154,Day1-WIFI-IN,36.19615600,-94.18441500,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:48.167,Day1-WIFI-IN,36.19613400,-94.18439900,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-58,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:49.176,Day1-WIFI-IN,36.19612400,-94.18438200,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-58,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:50.198,Day1-WIFI-IN,36.19611500,-94.18437000,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-58,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:51.207,Day1-WIFI-IN,36.19611400,-94.18436400,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-60,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:52.219,Day1-WIFI-IN,36.19612900,-94.18435000,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-60,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:53.229,Day1-WIFI-IN,36.19613800,-94.18434500,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-60,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:54.242,Day1-WIFI-IN,36.19614000,-94.18434500,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-60,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:55.255,Day1-WIFI-IN,36.19613900,-94.18433900,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-60,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:56.264,Day1-WIFI-IN,36.19613400,-94.18433300,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-60,258,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:57.308,Day1-WIFI-IN,36.19613100,-94.18432300,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-61,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:58.320,Day1-WIFI-IN,36.19612600,-94.18431400,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-61,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:48:59.340,Day1-WIFI-IN,36.19613000,-94.18429300,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-61,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:00.360,Day1-WIFI-IN,36.19613000,-94.18428700,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-63,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:01.382,Day1-WIFI-IN,36.19613000,-94.18428500,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-63,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:02.400,Day1-WIFI-IN,36.19612700,-94.18427200,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-63,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:03.417,Day1-WIFI-IN,36.19612200,-94.18426600,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-65,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:04.431,Day1-WIFI-IN,36.19612000,-94.18424700,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-65,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:05.476,Day1-WIFI-IN,36.19613200,-94.18423800,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-65,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:06.493,Day1-WIFI-IN,36.19613600,-94.18423500,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-65,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:07.522,Day1-WIFI-IN,36.19613100,-94.18423200,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-65,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:08.569,Day1-WIFI-IN,36.19612400,-94.18422600,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-65,103,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:09.579,Day1-WIFI-IN,36.19611600,-94.18421700,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:10.593,Day1-WIFI-IN,36.19611200,-94.18420700,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:11.606,Day1-WIFI-IN,36.19610800,-94.18419400,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:12.618,Day1-WIFI-IN,36.19610800,-94.18418000,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-66,86,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:13.636,Day1-WIFI-IN,36.19611300,-94.18415100,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-66,86,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:14.658,Day1-WIFI-IN,36.19611700,-94.18413400,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-66,86,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:15.677,Day1-WIFI-IN,36.19611600,-94.18412100,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-64,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:16.860,Day1-WIFI-IN,36.19611200,-94.18411400,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-64,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:17.884,Day1-WIFI-IN,36.19610800,-94.18410400,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-64,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:18.904,Day1-WIFI-IN,36.19611200,-94.18409300,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-63,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:19.914,Day1-WIFI-IN,36.19611700,-94.18408600,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-63,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:20.926,Day1-WIFI-IN,36.19612100,-94.18408300,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-63,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:21.937,Day1-WIFI-IN,36.19612300,-94.18408000,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-69,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:23.005,Day1-WIFI-IN,36.19612300,-94.18407600,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-69,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:24.058,Day1-WIFI-IN,36.19612000,-94.18407400,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-69,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:25.084,Day1-WIFI-IN,36.19612400,-94.18406500,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-69,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:26.093,Day1-WIFI-IN,36.19612500,-94.18405100,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-69,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:27.105,Day1-WIFI-IN,36.19612900,-94.18404100,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-69,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:28.117,Day1-WIFI-IN,36.19613000,-94.18404000,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-69,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:29.127,Day1-WIFI-IN,36.19613000,-94.18403700,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-69,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:30.142,Day1-WIFI-IN,36.19613000,-94.18403900,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-72,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:31.158,Day1-WIFI-IN,36.19613600,-94.18403900,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-72,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:32.171,Day1-WIFI-IN,36.19613100,-94.18404400,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-72,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:33.193,Day1-WIFI-IN,36.19613100,-94.18404500,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-72,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:34.211,Day1-WIFI-IN,36.19612700,-94.18404400,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-72,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:35.223,Day1-WIFI-IN,36.19612700,-94.18404000,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-72,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:36.233,Day1-WIFI-IN,36.19613100,-94.18404200,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-74,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:37.269,Day1-WIFI-IN,36.19613700,-94.18401800,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-74,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:38.289,Day1-WIFI-IN,36.19614100,-94.18399700,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-74,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:39.304,Day1-WIFI-IN,36.19614600,-94.18398600,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:40.314,Day1-WIFI-IN,36.19615000,-94.18397800,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:41.327,Day1-WIFI-IN,36.19615000,-94.18396500,"""Walmartwifi""",d4:20:b0:d6:de:be,5320,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:41.429,Day1-WIFI-IN,36.19615000,-94.18396500,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:42.348,Day1-WIFI-IN,36.19615000,-94.18394900,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-60,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:43.384,Day1-WIFI-IN,36.19614900,-94.18394700,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-60,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:44.401,Day1-WIFI-IN,36.19615000,-94.18393900,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-60,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:45.417,Day1-WIFI-IN,36.19615500,-94.18392700,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-65,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:46.437,Day1-WIFI-IN,36.19615900,-94.18391800,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-65,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:47.469,Day1-WIFI-IN,36.19616800,-94.18388700,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-65,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:48.508,Day1-WIFI-IN,36.19617000,-94.18387700,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:49.519,Day1-WIFI-IN,36.19617000,-94.18385300,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:50.582,Day1-WIFI-IN,36.19616900,-94.18384400,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:51.612,Day1-WIFI-IN,36.19616700,-94.18383700,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-69,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:52.637,Day1-WIFI-IN,36.19617100,-94.18382800,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-69,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:53.653,Day1-WIFI-IN,36.19616500,-94.18382600,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-69,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:54.665,Day1-WIFI-IN,36.19615400,-94.18383200,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-70,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:55.676,Day1-WIFI-IN,36.19613500,-94.18383300,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-70,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:56.695,Day1-WIFI-IN,36.19613200,-94.18382600,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-70,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:57.714,Day1-WIFI-IN,36.19612700,-94.18382100,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-68,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:58.733,Day1-WIFI-IN,36.19612200,-94.18381200,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-68,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:49:59.745,Day1-WIFI-IN,36.19611700,-94.18380400,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-68,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:00.756,Day1-WIFI-IN,36.19611100,-94.18377900,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-73,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:01.770,Day1-WIFI-IN,36.19610800,-94.18376800,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-73,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:02.861,Day1-WIFI-IN,36.19611100,-94.18375500,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-73,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:03.896,Day1-WIFI-IN,36.19611600,-94.18374100,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:04.913,Day1-WIFI-IN,36.19612000,-94.18372700,"""Walmartwifi""",d4:20:b0:d6:eb:ae,5200,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:05.654,Day1-WIFI-IN,36.19612400,-94.18370300,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:05.922,Day1-WIFI-IN,36.19612400,-94.18370300,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-75,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:06.937,Day1-WIFI-IN,36.19612600,-94.18368200,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-63,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:07.958,Day1-WIFI-IN,36.19612700,-94.18366200,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-63,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:08.974,Day1-WIFI-IN,36.19612700,-94.18364800,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-63,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:09.996,Day1-WIFI-IN,36.19612800,-94.18363000,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-61,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:11.078,Day1-WIFI-IN,36.19612700,-94.18361500,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-61,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:12.119,Day1-WIFI-IN,36.19613500,-94.18359400,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-61,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:13.143,Day1-WIFI-IN,36.19614500,-94.18358900,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-61,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:14.156,Day1-WIFI-IN,36.19614800,-94.18358700,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-61,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:15.166,Day1-WIFI-IN,36.19614900,-94.18358000,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-61,229,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:16.177,Day1-WIFI-IN,36.19615300,-94.18357000,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-61,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:17.195,Day1-WIFI-IN,36.19615300,-94.18355700,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-61,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:18.231,Day1-WIFI-IN,36.19614600,-94.18353900,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-61,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:19.241,Day1-WIFI-IN,36.19613800,-94.18352000,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:20.253,Day1-WIFI-IN,36.19612900,-94.18349800,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-67,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:21.280,Day1-WIFI-IN,36.19612100,-94.18347300,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-66,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:22.302,Day1-WIFI-IN,36.19611400,-94.18344300,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-66,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:23.320,Day1-WIFI-IN,36.19611800,-94.18342700,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-66,206,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:24.333,Day1-WIFI-IN,36.19612000,-94.18341800,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-70,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:25.342,Day1-WIFI-IN,36.19612000,-94.18341200,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-70,137,WiFi (5 GHz),CONNECTED
